iter	Passed	Remaining
499	1332	1332
500	1335	1330
501	1337	1326
502	1339	1323
503	1342	1320
504	1345	1318
505	1347	1315
506	1350	1313
507	1353	1310
508	1356	1308
509	1359	1305
510	1361	1302
511	1363	1299
512	1365	1296
513	1368	1293
514	1370	1291
515	1372	1287
516	1376	1286
517	1378	1283
518	1381	1279
519	1385	1278
520	1387	1275
521	1391	1274
522	1394	1271
523	1396	1268
524	1399	1266
525	1402	1264
526	1404	1260
527	1408	1258
528	1410	1256
529	1413	1253
530	1415	1250
531	1418	1248
532	1421	1245
533	1424	1243
534	1427	1240
535	1429	1237
536	1432	1234
537	1435	1232
538	1437	1229
539	1440	1227
540	1443	1224
541	1447	1223
542	1450	1220
543	1453	1218
544	1457	1217
545	1459	1213
546	1462	1211
547	1465	1208
548	1467	1205
549	1470	1203
550	1473	1200
551	1475	1197
552	1477	1194
553	1480	1191
554	1483	1189
555	1485	1186
556	1489	1184
557	1491	1181
558	1493	1178
559	1496	1175
560	1498	1172
561	1500	1169
562	1503	1167
563	1506	1164
564	1509	1161
565	1512	1159
566	1515	1157
567	1517	1154
568	1521	1152
569	1524	1150
570	1526	1147
571	1529	1144
572	1531	1141
573	1534	1138
574	1537	1136
575	1539	1133
576	1541	1130
577	1544	1127
578	1546	1124
579	1549	1121
580	1552	1119
581	1555	1117
582	1558	1114
583	1562	1112
584	1563	1109
585	1565	1106
586	1569	1103
587	1571	1100
588	1573	1098
589	1576	1095
590	1579	1092
591	1581	1090
592	1584	1087
593	1587	1084
594	1588	1081
595	1592	1079
596	1594	1076
597	1597	1073
598	1600	1071
599	1603	1068
600	1605	1065
601	1607	1062
602	1610	1060
603	1612	1057
604	1615	1054
605	1618	1052
606	1620	1049
607	1624	1047
608	1627	1044
609	1630	1042
610	1633	1040
611	1636	1037
612	1639	1034
613	1647	1035
614	1652	1034
615	1654	1031
616	1657	1029
617	1659	1026
618	1662	1022
619	1664	1020
620	1667	1017
621	1669	1014
622	1672	1012
623	1675	1009
624	1677	1006
625	1680	1003
626	1683	1001
627	1685	998
628	1689	996
629	1692	993
630	1695	991
631	1698	989
632	1702	987
633	1705	984
634	1708	981
635	1710	979
636	1713	976
637	1715	973
638	1718	970
639	1720	967
640	1722	964
641	1726	962
642	1728	959
643	1731	957
644	1734	954
645	1738	952
646	1741	950
647	1745	948
648	1748	945
649	1751	943
650	1754	940
651	1758	938
652	1762	936
653	1766	934
654	1770	932
655	1774	930
656	1777	927
657	1779	924
658	1782	922
659	1785	919
660	1788	917
661	1792	914
662	1795	912
663	1798	909
664	1802	907
665	1806	905
666	1808	903
667	1812	900
668	1815	898
669	1818	895
670	1822	893
671	1825	891
672	1829	889
673	1833	886
674	1838	885
675	1841	882
676	1845	880
677	1847	877
678	1852	875
679	1854	872
680	1857	870
681	1860	867
682	1863	864
683	1868	863
684	1870	860
685	1874	857
686	1877	855
687	1881	853
688	1885	850
689	1887	847
690	1890	845
691	1893	842
692	1896	839
693	1899	837
694	1902	834
695	1907	833
696	1910	830
697	1912	827
698	1915	824
699	1918	822
700	1921	819
701	1924	817
702	1927	814
703	1930	811
704	1932	808
705	1934	805
706	1937	802
707	1939	800
708	1942	797
709	1945	794
710	1947	791
711	1950	788
712	1952	786
713	1955	783
714	1957	780
715	1960	777
716	1963	774
717	1965	772
718	1968	769
719	1971	766
720	1973	763
721	1976	760
722	1978	758
723	1981	755
724	1984	752
725	1987	749
726	1989	747
727	1993	744
728	1995	741
729	1997	738
730	2000	736
731	2002	733
732	2004	730
733	2006	727
734	2009	724
735	2011	721
736	2012	718
737	2015	715
738	2019	713
739	2021	710
740	2025	708
741	2027	704
742	2030	702
743	2036	700
744	2039	698
745	2043	695
746	2046	693
747	2049	690
748	2052	687
749	2054	684
750	2058	682
751	2060	679
752	2062	676
753	2066	674
754	2068	671
755	2070	668
756	2074	665
757	2077	663
758	2079	660
759	2082	657
760	2085	654
761	2087	652
762	2091	649
763	2092	646
764	2094	643
765	2097	640
766	2099	637
767	2102	635
768	2104	632
769	2109	629
770	2111	627
771	2116	625
772	2119	622
773	2123	619
774	2127	617
775	2132	615
776	2135	613
777	2140	610
778	2144	608
779	2149	606
780	2152	603
781	2158	601
782	2162	599
783	2167	597
784	2170	594
785	2176	592
786	2180	590
787	2184	587
788	2189	585
789	2192	582
790	2196	580
791	2200	577
792	2203	575
793	2238	580
794	2241	578
795	2246	575
796	2250	573
797	2255	571
798	2258	568
799	2264	566
800	2266	563
801	2271	560
802	2273	557
803	2276	554
804	2279	552
805	2281	549
806	2286	546
807	2288	543
808	2292	541
809	2295	538
810	2297	535
811	2300	532
812	2302	529
813	2304	526
814	2307	523
815	2309	520
816	2312	517
817	2315	515
818	2317	512
819	2320	509
820	2323	506
821	2326	503
822	2330	501
823	2333	498
824	2336	495
825	2338	492
826	2342	490
827	2344	486
828	2347	484
829	2350	481
830	2352	478
831	2355	475
832	2358	472
833	2361	470
834	2364	467
835	2366	464
836	2369	461
837	2372	458
838	2374	455
839	2377	452
840	2380	450
841	2383	447
842	2385	444
843	2389	441
844	2391	438
845	2394	435
846	2396	432
847	2398	430
848	2401	427
849	2404	424
850	2406	421
851	2408	418
852	2411	415
853	2414	412
854	2416	409
855	2418	406
856	2421	404
857	2423	401
858	2426	398
859	2429	395
860	2432	392
861	2437	390
862	2439	387
863	2441	384
864	2444	381
865	2449	379
866	2452	376
867	2455	373
868	2457	370
869	2459	367
870	2464	365
871	2466	362
872	2469	359
873	2472	356
874	2474	353
875	2477	350
876	2480	347
877	2483	345
878	2486	342
879	2488	339
880	2490	336
881	2493	333
882	2495	330
883	2497	327
884	2499	324
885	2502	321
886	2504	319
887	2506	316
888	2509	313
889	2512	310
890	2514	307
891	2517	304
892	2519	301
893	2521	299
894	2525	296
895	2527	293
896	2530	290
897	2533	287
898	2536	284
899	2538	282
900	2541	279
901	2543	276
902	2546	273
903	2550	270
904	2552	267
905	2555	265
906	2558	262
907	2560	259
908	2562	256
909	2565	253
910	2567	250
911	2571	248
912	2573	245
913	2575	242
914	2579	239
915	2582	236
916	2584	233
917	2587	231
918	2590	228
919	2592	225
920	2595	222
921	2598	219
922	2600	216
923	2603	214
924	2606	211
925	2610	208
926	2613	205
927	2618	203
928	2622	200
929	2628	197
930	2633	195
931	2635	192
932	2644	189
933	2650	187
934	2655	184
935	2658	181
936	2661	178
937	2664	176
938	2667	173
939	2671	170
940	2674	167
941	2676	164
942	2678	161
943	2680	159
944	2684	156
945	2686	153
946	2689	150
947	2691	147
948	2694	144
949	2697	141
950	2700	139
951	2704	136
952	2706	133
953	2710	130
954	2713	127
955	2715	124
956	2718	122
957	2721	119
958	2723	116
959	2727	113
960	2729	110
961	2731	107
962	2734	105
963	2737	102
964	2741	99
965	2744	96
966	2746	93
967	2748	90
968	2751	88
969	2754	85
970	2756	82
971	2759	79
972	2762	76
973	2765	73
974	2767	70
975	2769	68
976	2771	65
977	2773	62
978	2776	59
979	2778	56
980	2781	53
981	2783	51
982	2785	48
983	2787	45
984	2791	42
985	2793	39
986	2795	36
987	2799	34
988	2802	31
989	2804	28
990	2807	25
991	2810	22
992	2812	19
993	2815	16
994	2817	14
995	2820	11
996	2823	8
997	2826	5
998	2828	2
999	2832	0
