iter	Passed	Remaining
182	506	2261
183	508	2253
184	509	2245
185	512	2243
186	515	2241
187	518	2237
188	518	2225
189	519	2214
190	523	2218
191	525	2211
192	528	2211
193	531	2206
194	533	2201
195	537	2203
196	539	2197
197	540	2190
198	542	2185
199	546	2185
200	548	2181
201	549	2172
202	552	2170
203	555	2167
204	557	2163
205	560	2158
206	563	2157
207	565	2152
208	566	2144
209	570	2145
210	571	2138
211	574	2133
212	577	2134
213	579	2129
214	581	2123
215	584	2122
216	588	2123
217	593	2127
218	595	2123
219	597	2119
220	601	2118
221	603	2114
222	605	2110
223	607	2102
224	610	2103
225	613	2100
226	616	2100
227	620	2099
228	622	2097
229	625	2094
230	628	2091
231	632	2092
232	634	2089
233	637	2087
234	640	2085
235	643	2082
236	645	2077
237	648	2077
238	650	2070
239	652	2064
240	654	2060
241	656	2057
242	659	2054
243	661	2048
244	664	2048
245	665	2041
246	667	2035
247	671	2036
248	674	2034
249	676	2029
250	680	2030
251	682	2027
252	685	2022
253	688	2020
254	691	2019
255	693	2015
256	695	2009
257	698	2009
258	700	2003
259	702	2000
260	706	2000
261	709	1997
262	712	1996
263	714	1992
264	717	1989
265	721	1990
266	723	1986
267	726	1983
268	728	1980
269	731	1978
270	733	1973
271	737	1972
272	739	1968
273	741	1965
274	745	1964
275	747	1960
276	749	1955
277	752	1954
278	754	1950
279	756	1945
280	757	1939
281	762	1941
282	765	1938
283	768	1938
284	771	1936
285	773	1931
286	776	1928
287	779	1926
288	781	1921
289	784	1921
290	788	1921
291	790	1917
292	794	1916
293	796	1913
294	799	1909
295	802	1908
296	805	1905
297	809	1906
298	811	1903
299	814	1899
300	817	1899
301	819	1894
302	821	1890
303	826	1891
304	828	1887
305	830	1884
306	834	1884
307	841	1891
308	848	1898
309	854	1902
310	862	1911
311	869	1918
312	872	1915
313	875	1912
314	877	1908
315	880	1905
316	883	1904
317	886	1901
318	890	1901
319	892	1897
320	895	1893
321	898	1892
322	901	1888
323	903	1884
324	907	1885
325	910	1882
326	914	1881
327	915	1876
328	917	1871
329	919	1866
330	923	1866
331	925	1862
332	928	1859
333	932	1858
334	934	1854
335	938	1853
336	941	1851
337	942	1846
338	945	1843
339	947	1839
340	950	1836
341	953	1833
342	959	1837
343	963	1837
344	965	1832
345	968	1830
346	972	1830
347	974	1826
348	978	1824
349	982	1823
350	984	1820
351	988	1819
352	990	1815
353	993	1813
354	997	1811
355	999	1808
356	1005	1811
357	1011	1813
358	1015	1813
359	1022	1817
360	1027	1819
361	1030	1816
362	1033	1813
363	1037	1812
364	1039	1808
365	1043	1807
366	1046	1804
367	1049	1802
368	1052	1800
369	1054	1795
370	1057	1792
371	1060	1790
372	1062	1786
373	1067	1786
374	1070	1783
375	1072	1780
376	1076	1778
377	1078	1774
378	1082	1773
379	1085	1770
380	1088	1767
381	1091	1766
382	1094	1762
383	1096	1758
384	1099	1757
385	1102	1753
386	1104	1750
387	1108	1748
388	1110	1744
389	1112	1739
390	1115	1737
391	1118	1734
392	1120	1729
393	1123	1727
394	1125	1723
395	1127	1719
396	1131	1718
397	1133	1714
398	1135	1710
399	1139	1709
400	1141	1705
401	1144	1702
402	1147	1699
403	1149	1695
404	1151	1691
405	1155	1690
406	1158	1687
407	1160	1683
408	1163	1681
409	1166	1678
410	1168	1674
411	1172	1673
412	1174	1669
413	1178	1668
414	1182	1666
415	1186	1665
416	1190	1664
417	1193	1661
418	1197	1660
419	1200	1657
420	1204	1656
421	1206	1652
422	1208	1648
423	1213	1648
424	1215	1645
425	1219	1643
426	1222	1640
427	1223	1635
428	1226	1632
429	1229	1630
430	1232	1626
431	1235	1624
432	1238	1621
433	1239	1617
434	1244	1615
435	1246	1612
436	1248	1608
437	1252	1607
438	1256	1605
439	1259	1603
440	1261	1599
441	1264	1596
442	1268	1594
443	1270	1591
444	1272	1587
445	1276	1585
446	1278	1581
447	1280	1577
448	1283	1575
449	1285	1571
450	1288	1568
451	1291	1566
452	1294	1562
453	1296	1559
454	1299	1556
455	1301	1552
456	1304	1549
457	1307	1546
458	1309	1543
459	1311	1539
460	1314	1536
461	1317	1533
462	1319	1530
463	1322	1527
464	1325	1524
465	1327	1521
466	1330	1518
467	1333	1515
468	1335	1512
469	1338	1509
470	1341	1506
471	1342	1502
472	1344	1498
473	1348	1495
474	1350	1492
475	1352	1488
476	1354	1485
477	1358	1483
478	1361	1480
479	1364	1478
480	1366	1474
481	1370	1472
482	1373	1470
483	1375	1466
484	1377	1463
485	1381	1461
486	1384	1457
487	1387	1455
488	1389	1451
489	1392	1448
490	1406	1457
491	1433	1480
492	1435	1476
493	1437	1472
494	1440	1469
495	1443	1467
496	1450	1467
497	1453	1465
498	1456	1462
499	1462	1462
500	1467	1461
501	1473	1462
502	1479	1461
503	1483	1459
504	1488	1459
505	1491	1456
506	1496	1454
507	1499	1452
508	1504	1450
509	1508	1449
510	1513	1447
511	1517	1446
512	1522	1445
513	1524	1441
514	1527	1438
515	1529	1434
516	1531	1430
517	1535	1428
518	1539	1426
519	1544	1425
520	1547	1422
521	1549	1418
522	1552	1415
523	1555	1412
524	1559	1411
525	1562	1407
526	1564	1404
527	1566	1400
528	1569	1397
529	1573	1394
530	1575	1391
531	1577	1388
532	1579	1384
533	1581	1380
534	1584	1377
535	1586	1373
536	1589	1370
537	1592	1367
538	1596	1365
539	1599	1362
540	1603	1360
541	1605	1356
542	1608	1353
543	1610	1350
544	1612	1346
545	1616	1344
546	1618	1340
547	1620	1336
548	1622	1333
549	1626	1330
550	1628	1327
551	1631	1324
552	1633	1320
553	1636	1317
554	1639	1314
555	1641	1311
556	1643	1307
557	1646	1304
558	1648	1300
559	1651	1297
560	1653	1293
561	1656	1291
562	1658	1287
563	1660	1283
564	1662	1279
565	1665	1277
566	1668	1274
567	1671	1270
568	1674	1268
569	1676	1264
570	1679	1261
571	1682	1258
572	1684	1255
573	1686	1251
574	1689	1248
575	1691	1245
576	1693	1241
577	1696	1238
578	1698	1235
579	1700	1231
580	1702	1228
581	1706	1225
582	1709	1222
583	1711	1219
584	1714	1216
585	1716	1212
586	1718	1208
587	1721	1206
588	1723	1202
589	1725	1199
590	1728	1196
591	1732	1193
592	1734	1190
593	1736	1186
594	1739	1184
595	1741	1180
596	1744	1177
597	1746	1174
598	1748	1170
599	1750	1167
600	1754	1164
601	1757	1161
602	1760	1158
603	1763	1156
604	1766	1153
605	1770	1151
606	1773	1147
607	1775	1144
608	1778	1142
609	1781	1138
610	1784	1136
611	1786	1132
612	1788	1129
613	1791	1126
614	1794	1123
615	1796	1120
616	1799	1117
617	1802	1113
618	1804	1110
619	1806	1107
620	1809	1104
621	1811	1100
622	1813	1097
623	1816	1094
624	1818	1091
625	1821	1088
626	1824	1085
627	1826	1082
628	1829	1078
629	1831	1075
630	1833	1072
631	1835	1068
632	1838	1065
633	1840	1062
634	1842	1059
635	1845	1056
636	1848	1053
637	1851	1050
638	1852	1046
639	1855	1043
640	1858	1040
641	1861	1037
642	1864	1034
643	1866	1032
644	1869	1028
645	1872	1025
646	1874	1022
647	1876	1019
648	1878	1015
649	1881	1013
650	1883	1009
651	1886	1006
652	1889	1004
653	1891	1000
654	1894	997
655	1897	994
656	1899	991
657	1901	988
658	1904	985
659	1905	981
660	1908	978
661	1910	975
662	1913	972
663	1915	969
664	1918	966
665	1921	963
666	1923	960
667	1925	956
668	1927	953
669	1930	950
670	1938	950
671	1941	947
672	1942	943
673	1945	940
674	1948	937
675	1950	934
676	1953	932
677	1956	929
678	1958	925
679	1962	923
680	1965	920
681	1969	918
682	1974	916
683	1978	914
684	1981	911
685	1984	908
686	1987	905
687	1989	902
688	1992	899
689	1994	896
690	1996	892
691	1999	889
692	2001	886
693	2005	884
694	2007	881
695	2009	877
696	2012	874
697	2014	871
698	2017	868
699	2020	865
700	2022	862
701	2025	859
702	2027	856
703	2029	853
704	2032	850
705	2034	847
706	2037	844
707	2040	841
708	2042	838
709	2045	835
710	2049	833
711	2057	832
712	2064	831
713	2069	828
714	2076	827
715	2080	825
716	2083	822
717	2086	819
718	2088	816
719	2091	813
720	2093	810
721	2097	807
722	2099	804
723	2101	801
724	2103	797
725	2106	794
726	2107	791
727	2110	788
728	2112	785
729	2116	782
730	2117	779
731	2119	776
732	2122	773
733	2125	770
734	2127	766
735	2129	763
736	2132	760
737	2134	757
738	2137	754
739	2139	751
740	2141	748
741	2145	746
742	2147	742
743	2150	739
744	2153	736
745	2157	734
746	2162	732
747	2164	729
748	2166	726
749	2170	723
750	2173	720
751	2176	717
752	2179	715
753	2182	712
754	2184	708
755	2187	705
756	2189	702
757	2192	699
758	2195	697
759	2197	693
760	2199	690
761	2202	687
762	2205	684
763	2207	681
764	2209	678
765	2213	676
766	2215	672
767	2218	670
768	2220	667
769	2222	663
770	2224	660
771	2227	657
772	2229	654
773	2231	651
774	2233	648
775	2236	645
776	2238	642
777	2240	639
778	2242	636
779	2245	633
780	2247	630
781	2251	627
782	2252	624
783	2254	621
784	2257	618
785	2260	615
786	2264	612
787	2268	610
788	2269	607
789	2271	603
790	2274	601
791	2278	598
792	2282	595
793	2284	592
794	2286	589
795	2289	586
796	2291	583
797	2293	580
798	2296	577
799	2299	574
800	2301	571
801	2304	568
802	2307	565
803	2309	562
804	2312	560
805	2316	557
806	2321	555
807	2326	552
808	2331	550
809	2335	547
810	2340	545
811	2343	542
812	2346	539
813	2349	536
814	2352	534
815	2357	531
816	2360	528
817	2362	525
818	2366	522
819	2368	519
820	2371	517
821	2373	514
822	2375	510
823	2378	508
824	2381	505
825	2384	502
826	2387	499
827	2390	496
828	2392	493
829	2395	490
830	2397	487
831	2400	484
832	2403	481
833	2405	478
834	2408	475
835	2410	472
836	2413	470
837	2416	467
838	2418	464
839	2421	461
840	2423	458
841	2425	455
842	2428	452
843	2430	449
844	2432	446
845	2435	443
846	2438	440
847	2440	437
848	2444	434
849	2447	431
850	2449	428
851	2452	425
852	2454	422
853	2456	419
854	2460	417
855	2462	414
856	2464	411
857	2467	408
858	2470	405
859	2472	402
860	2475	399
861	2478	396
862	2480	393
863	2482	390
864	2484	387
865	2488	385
866	2489	381
867	2492	379
868	2495	376
869	2497	373
870	2500	370
871	2502	367
872	2504	364
873	2507	361
874	2509	358
875	2512	355
876	2514	352
877	2517	349
878	2519	346
879	2521	343
880	2524	341
881	2527	338
882	2529	335
883	2533	332
884	2535	329
885	2537	326
886	2541	323
887	2543	320
888	2545	317
889	2548	314
890	2552	312
891	2553	309
892	2557	306
893	2559	303
894	2562	300
895	2566	297
896	2569	295
897	2572	292
898	2575	289
899	2577	286
900	2580	283
901	2582	280
902	2584	277
903	2587	274
904	2590	271
905	2592	268
906	2594	266
907	2597	263
908	2599	260
909	2601	257
910	2605	254
911	2609	251
912	2612	248
913	2615	246
914	2617	243
915	2620	240
916	2623	237
917	2625	234
918	2628	231
919	2631	228
920	2633	225
921	2635	222
922	2638	220
923	2640	217
924	2644	214
925	2647	211
926	2649	208
927	2651	205
928	2654	202
929	2656	199
930	2659	197
931	2661	194
932	2663	191
933	2665	188
934	2668	185
935	2671	182
936	2673	179
937	2677	176
938	2680	174
939	2681	171
940	2685	168
941	2689	165
942	2692	162
943	2694	159
944	2697	156
945	2700	154
946	2703	151
947	2707	148
948	2710	145
949	2712	142
950	2714	139
951	2718	137
952	2720	134
953	2723	131
954	2725	128
955	2727	125
956	2730	122
957	2733	119
958	2735	116
959	2738	114
960	2741	111
961	2743	108
962	2746	105
963	2748	102
964	2753	99
965	2755	96
966	2759	94
967	2762	91
968	2765	88
969	2768	85
970	2770	82
971	2772	79
972	2774	76
973	2776	74
974	2779	71
975	2782	68
976	2785	65
977	2787	62
978	2791	59
979	2793	57
980	2795	54
981	2798	51
982	2800	48
983	2803	45
984	2807	42
985	2809	39
986	2811	37
987	2815	34
988	2817	31
989	2820	28
990	2823	25
991	2825	22
992	2827	19
993	2829	17
994	2832	14
995	2835	11
996	2839	8
997	2841	5
998	2844	2
999	2847	0
