iter	Logloss	Accuracy
114	0.3837689703	0.845
115	0.3837472235	0.845
116	0.3833313327	0.845
117	0.3830312816	0.845
118	0.3829729807	0.845
119	0.3829723709	0.845
120	0.3827670888	0.845
121	0.3827113822	0.845
122	0.3826234652	0.845
123	0.3823046145	0.845
124	0.3817412866	0.84625
125	0.3813752958	0.84625
126	0.3812594045	0.845
127	0.3807461121	0.845
128	0.380548471	0.84625
129	0.3803036535	0.84625
130	0.3799200235	0.8475
131	0.379682328	0.8475
132	0.3795664079	0.8475
133	0.3789530212	0.8475
134	0.3785631774	0.84875
135	0.378427206	0.85
136	0.3782475244	0.85
137	0.3780903676	0.85
138	0.3771482506	0.84875
139	0.3770012591	0.84875
140	0.3770011743	0.84875
141	0.3770011258	0.84875
142	0.3769850609	0.84875
143	0.3767661154	0.84875
144	0.3764447346	0.85
145	0.3762516023	0.85125
146	0.375529097	0.85125
147	0.3752201025	0.85125
148	0.3751813397	0.85125
149	0.3749854202	0.85125
150	0.3748831819	0.85125
151	0.3746795299	0.85125
152	0.3744380606	0.85125
153	0.3738831039	0.85375
154	0.373598665	0.8525
155	0.3735755556	0.8525
156	0.3730287836	0.85375
157	0.3729194846	0.85375
158	0.3727570353	0.85375
159	0.3725898864	0.85375
160	0.3721441935	0.85375
161	0.3717600537	0.85375
162	0.3713356369	0.85375
163	0.3712387924	0.855
164	0.3712237171	0.855
165	0.3710696766	0.85625
166	0.3706726933	0.8575
167	0.3700539479	0.8575
168	0.3695283835	0.855
169	0.3691682489	0.855
170	0.368462109	0.85625
171	0.3684473734	0.855
172	0.3684473702	0.855
173	0.3681902544	0.855
174	0.3680423675	0.855
175	0.3677456032	0.855
176	0.367481571	0.85625
177	0.3670663581	0.8575
178	0.366793462	0.85625
179	0.3662143612	0.855
180	0.3655040285	0.85625
181	0.3653771185	0.85625
182	0.3651110333	0.85625
183	0.3647356236	0.85625
184	0.3646611446	0.85625
185	0.3645272142	0.855
186	0.3643541804	0.85625
187	0.3641411579	0.855
188	0.3637101003	0.85625
189	0.3635675319	0.85625
190	0.3632948239	0.855
191	0.3630785002	0.85625
192	0.3628896588	0.85625
193	0.3627485331	0.85625
194	0.3625129425	0.8575
195	0.3625010449	0.8575
196	0.3624380975	0.85875
197	0.3622776097	0.85875
198	0.3618153172	0.85875
199	0.3618153172	0.85875
200	0.3614029055	0.86
201	0.361298067	0.86
202	0.3611571979	0.86
203	0.3605872053	0.86
204	0.3604995773	0.86
205	0.360368211	0.86
206	0.3601891703	0.86
207	0.3597384558	0.86
208	0.3594341551	0.85875
209	0.3590116906	0.86
210	0.3589681661	0.86
211	0.3584898809	0.86
212	0.3577721089	0.86
213	0.3573982064	0.86
214	0.356557935	0.86
215	0.3565192093	0.86
216	0.3564134772	0.86
217	0.3561228604	0.86
218	0.3560308415	0.86
219	0.3557181817	0.86
220	0.3554720948	0.86125
221	0.3552692557	0.8625
222	0.3551361091	0.8625
223	0.3547784289	0.86375
224	0.354757594	0.86375
225	0.3545397209	0.86375
226	0.3544163731	0.86375
227	0.3540662927	0.8625
228	0.3533323647	0.86375
229	0.353138613	0.86375
230	0.353138523	0.86375
231	0.3527299713	0.86375
232	0.3524599219	0.86375
233	0.3523695146	0.86375
234	0.3519195954	0.86375
235	0.3515602875	0.86375
236	0.3514893585	0.86375
237	0.3511849338	0.86375
238	0.3510305229	0.86375
239	0.3508841837	0.86375
240	0.3508418893	0.86375
241	0.3505956647	0.86375
242	0.35030364	0.865
243	0.3502631415	0.865
244	0.3499818719	0.865
245	0.3498246158	0.865
246	0.3494685684	0.865
247	0.3490298264	0.865
248	0.3487189601	0.86625
249	0.3486542208	0.86625
250	0.3481836546	0.86625
251	0.3477612101	0.86625
252	0.3476514848	0.86625
253	0.3476445785	0.86625
254	0.3476445743	0.86625
255	0.3471441554	0.86625
256	0.346832357	0.86625
257	0.3465217261	0.86625
258	0.3464407182	0.86625
259	0.3464407146	0.86625
260	0.3461267997	0.86625
261	0.3457778616	0.86625
262	0.3456360024	0.86625
263	0.3454081082	0.86625
264	0.3453139159	0.86625
265	0.3452939573	0.86625
266	0.3452024984	0.86625
267	0.3443932912	0.8675
268	0.3439429354	0.86875
269	0.3436684145	0.86875
270	0.3435577687	0.86875
271	0.3434093305	0.86875
272	0.3427784262	0.87
273	0.342625854	0.87
274	0.3426007271	0.87
275	0.3424267111	0.87
276	0.3422466692	0.87
277	0.3422116105	0.87
278	0.3419980041	0.87125
279	0.3418088585	0.87
280	0.3414179701	0.87
281	0.3412990719	0.87
282	0.3411353535	0.87
283	0.3408336332	0.87375
284	0.3407868096	0.87375
285	0.3406173524	0.87375
286	0.3403839009	0.87375
287	0.3399584682	0.8725
288	0.3399447975	0.8725
289	0.3395730626	0.8725
290	0.3393676887	0.8725
291	0.3391560449	0.87375
292	0.3388064229	0.87375
293	0.3385958289	0.87375
294	0.3385485571	0.87375
295	0.3385114097	0.87375
296	0.3383172655	0.87375
297	0.3380145133	0.87375
298	0.3376490141	0.875
299	0.3373399352	0.875
300	0.3367034475	0.875
301	0.3362963609	0.875
302	0.3358545231	0.8775
303	0.335692247	0.8775
304	0.3353623194	0.8775
305	0.3351165249	0.8775
306	0.3349731393	0.87625
307	0.3345583534	0.8775
308	0.3345014614	0.87625
309	0.3338798026	0.8775
310	0.3338645236	0.8775
311	0.3335318846	0.8775
312	0.3329881489	0.87875
313	0.3329781485	0.87875
314	0.332921648	0.87875
315	0.3328549631	0.87875
316	0.3319103807	0.8775
317	0.3315747527	0.8775
318	0.331135712	0.8775
319	0.3306954425	0.8775
320	0.3303579075	0.8775
321	0.3298333853	0.8775
322	0.3291961226	0.87625
323	0.3288963682	0.87625
324	0.3287499741	0.87875
325	0.3285049347	0.87875
326	0.3283497835	0.87875
327	0.3282247938	0.87875
328	0.3282019611	0.87875
329	0.3277388947	0.87875
330	0.3273191464	0.87875
331	0.3270685401	0.87875
332	0.3269196933	0.87875
333	0.3269060566	0.87875
334	0.3268458249	0.88
335	0.3265674885	0.88
336	0.3264556065	0.88
337	0.3258104152	0.88
338	0.3257178786	0.88
339	0.3254420854	0.87875
340	0.3254236357	0.87875
341	0.3247157947	0.88
342	0.3240376606	0.88
343	0.3239698691	0.88
344	0.3235164602	0.88
345	0.3233279151	0.88
346	0.3230299303	0.88
347	0.32286975	0.88
348	0.3227931997	0.88
349	0.3222606741	0.88
350	0.3217475659	0.88
351	0.3214260107	0.88
352	0.3209975847	0.88
353	0.3207750739	0.88
354	0.3205688114	0.88
355	0.3205581052	0.88
356	0.3201185532	0.88125
357	0.3200091956	0.88125
358	0.3197711493	0.88125
359	0.3195921572	0.88125
360	0.3192356392	0.88125
361	0.3190915619	0.88125
362	0.3187459841	0.88125
363	0.3184766841	0.88125
364	0.3182210085	0.88125
365	0.3181778617	0.88125
366	0.3177536019	0.8825
367	0.317451419	0.8825
368	0.31724277	0.8825
369	0.3167250543	0.8825
370	0.3162483194	0.88375
371	0.3157364609	0.88375
372	0.3155214817	0.88375
373	0.3149306643	0.885
374	0.3147802809	0.885
375	0.3146667823	0.885
376	0.3144421482	0.885
377	0.3139934578	0.885
378	0.3138836818	0.885
379	0.313554509	0.885
380	0.3132940154	0.885
381	0.3127949972	0.885
382	0.3125125125	0.885
383	0.3122717527	0.885
384	0.3119888272	0.885
385	0.3117740374	0.885
386	0.3116426059	0.885
387	0.3114375718	0.885
388	0.3113341126	0.885
389	0.311324792	0.885
390	0.3111922306	0.885
391	0.3110946013	0.885
392	0.3109256823	0.885
393	0.3101748538	0.885
394	0.3099359703	0.885
395	0.3097673306	0.885
396	0.3096057645	0.885
397	0.309234051	0.88625
398	0.309178992	0.88625
399	0.3090237678	0.88625
400	0.3084547029	0.88625
401	0.3082006895	0.88625
402	0.3079109735	0.88625
403	0.3076914916	0.8875
404	0.3072683421	0.88625
405	0.3071468712	0.88625
406	0.3067620808	0.88625
407	0.3065555792	0.8875
408	0.3064504116	0.88625
409	0.3063098282	0.88625
410	0.3062052117	0.8875
411	0.3059514441	0.8875
412	0.3057643752	0.8875
413	0.305535454	0.88625
414	0.3054110172	0.88625
415	0.3052363104	0.88625
416	0.3046913712	0.88625
417	0.3045580037	0.88625
418	0.3043929991	0.88625
419	0.303899831	0.8875
420	0.3036246602	0.8875
421	0.3034541152	0.8875
422	0.3032253168	0.8875
423	0.3027838735	0.88625
424	0.3026117076	0.88625
425	0.3025191099	0.88625
426	0.3021313997	0.88875
427	0.3017851201	0.88875
428	0.3014703854	0.88875
429	0.3012574986	0.88875
430	0.3008123257	0.88875
431	0.3005484679	0.88875
432	0.3003464918	0.88875
433	0.3002729772	0.88875
434	0.2999638563	0.88875
435	0.2998414611	0.88875
436	0.2996266578	0.89
437	0.2995278552	0.88875
438	0.2991956903	0.88875
439	0.2991319119	0.89
440	0.2989764582	0.89
441	0.298542155	0.88875
442	0.2984972347	0.88875
443	0.2983319534	0.88875
444	0.2977347316	0.88875
445	0.2972002691	0.88875
446	0.2969982355	0.88875
447	0.2964381502	0.88875
448	0.2960601524	0.88875
449	0.2955691199	0.88875
450	0.2953657388	0.88875
451	0.2949599582	0.88875
452	0.2948316044	0.88875
453	0.2946723207	0.88875
454	0.2941573326	0.88875
455	0.2941247505	0.88875
456	0.2940557039	0.88875
457	0.2940002144	0.89
458	0.2937737629	0.88875
459	0.2936715917	0.88875
460	0.2935886319	0.88875
461	0.2935234565	0.88875
462	0.2930965991	0.88875
463	0.2928442987	0.89125
464	0.2926171231	0.89
465	0.292464116	0.89125
466	0.2920867781	0.89125
467	0.2919231207	0.89125
468	0.2918217016	0.89125
469	0.2917620626	0.89125
470	0.2915056197	0.89125
471	0.2910339865	0.89
472	0.2910040094	0.89
473	0.2905938657	0.89
474	0.2904155266	0.89
475	0.2903151214	0.89
476	0.2902077261	0.89125
477	0.2901380686	0.89125
478	0.2899155232	0.89125
479	0.2896548181	0.89125
480	0.2892595134	0.89125
481	0.2889502752	0.8925
482	0.2886668374	0.8925
483	0.288493458	0.89125
484	0.288262219	0.89125
485	0.2881162196	0.89125
486	0.2874424583	0.89125
487	0.2874355387	0.89125
488	0.2873471157	0.89125
489	0.286929729	0.895
490	0.286545233	0.895
491	0.2864043047	0.895
492	0.2861401083	0.895
493	0.2858569276	0.895
494	0.2855289963	0.895
495	0.2854461543	0.895
496	0.285217114	0.895
497	0.2849343878	0.895
498	0.2847653247	0.8975
499	0.2846881335	0.8975
500	0.2846228362	0.8975
501	0.2845710752	0.895
502	0.2842926927	0.89625
503	0.2840252468	0.89625
504	0.2837034429	0.89625
505	0.2835848627	0.89625
506	0.2834614097	0.89625
507	0.2833736572	0.89625
508	0.2830167487	0.8975
509	0.2828884786	0.8975
510	0.282783514	0.8975
511	0.2826920107	0.8975
512	0.2826512595	0.89625
513	0.2823259054	0.89875
514	0.282202024	0.9
515	0.2820538609	0.9
516	0.2819000895	0.9
517	0.2818933923	0.9
518	0.2818350689	0.9
519	0.2816768752	0.9
520	0.2814598537	0.9
521	0.2813234224	0.9
522	0.2811514623	0.89875
523	0.2810437101	0.89875
524	0.280922219	0.89875
525	0.2805779873	0.9
526	0.2804590917	0.9
527	0.2800840936	0.9
528	0.2799926214	0.9
529	0.2796656436	0.90125
530	0.279536222	0.90125
531	0.2794112375	0.90125
532	0.279307445	0.90125
533	0.27903247	0.90125
534	0.2789207878	0.90125
535	0.2787510821	0.90125
536	0.2786278181	0.90125
537	0.2785570919	0.90125
538	0.2784742265	0.90125
539	0.2783319932	0.90125
540	0.2780031511	0.90125
541	0.2776159697	0.90125
542	0.2772060761	0.90125
543	0.2771175194	0.90125
544	0.2769988499	0.90125
545	0.2765816785	0.90125
546	0.2765241096	0.90125
547	0.2762245144	0.9025
548	0.2758049738	0.9025
549	0.2756585483	0.9025
550	0.2756313388	0.9025
551	0.2752001415	0.9025
552	0.2750423223	0.9025
553	0.2748000022	0.90375
554	0.2743625063	0.90375
555	0.2742409963	0.90375
556	0.2741164859	0.905
557	0.2740308394	0.905
558	0.2739622144	0.905
559	0.2738672206	0.905
560	0.2738174496	0.905
561	0.2736724334	0.905
562	0.2732816406	0.905
563	0.2730884133	0.905
564	0.2728810389	0.905
565	0.2727254059	0.905
566	0.2725275171	0.905
567	0.2721748779	0.905
568	0.2720249887	0.905
569	0.2718978339	0.90625
570	0.2715111474	0.9075
571	0.2711399505	0.9075
572	0.2708679877	0.9075
573	0.2707785782	0.9075
574	0.2707309792	0.9075
575	0.2702663968	0.9075
576	0.270157321	0.9075
577	0.2701008517	0.9075
578	0.2700772104	0.9075
579	0.2700218938	0.9075
580	0.2699135164	0.9075
581	0.2698131964	0.9075
582	0.2696671208	0.9075
583	0.2695256795	0.9075
584	0.2691808056	0.90875
585	0.2690907628	0.90875
586	0.2689296121	0.90875
587	0.268716665	0.90875
588	0.2685830609	0.90875
589	0.2685374817	0.90875
590	0.2684985164	0.91
591	0.2680544291	0.91
592	0.2678577634	0.91125
593	0.2677738322	0.91125
594	0.2676189815	0.91
595	0.2674746953	0.91125
596	0.2670705883	0.9125
597	0.2670528872	0.9125
598	0.2667768167	0.9125
599	0.2666243925	0.9125
600	0.2664643778	0.9125
601	0.2661694836	0.9125
602	0.2661138274	0.9125
603	0.265819048	0.915
604	0.2656215612	0.91625
605	0.2655614893	0.91875
606	0.265392323	0.91625
607	0.2649659775	0.91625
608	0.2648903931	0.91625
609	0.2647946963	0.91625
610	0.2647418365	0.91625
611	0.2644409771	0.91375
612	0.2643740156	0.91375
613	0.2642292836	0.915
614	0.2640329394	0.91375
615	0.263673358	0.915
616	0.2635730428	0.915
617	0.2631544012	0.915
618	0.2629588971	0.915
619	0.2625864443	0.915
620	0.2625187746	0.915
621	0.2623280423	0.915
622	0.2622950559	0.915
623	0.2621013259	0.915
624	0.2620020754	0.915
625	0.2619800096	0.915
626	0.2619618449	0.915
627	0.2617484807	0.915
628	0.2613589554	0.9175
629	0.2612867204	0.9175
630	0.2610128829	0.9175
631	0.2609753715	0.9175
632	0.2608695189	0.9175
633	0.2608185861	0.9175
634	0.2607028306	0.9175
635	0.260551226	0.9175
636	0.2602554374	0.9175
637	0.2601163026	0.9175
638	0.2600179632	0.9175
639	0.2598735445	0.9175
640	0.2596163877	0.9175
641	0.2592694925	0.9175
642	0.2591009487	0.9175
643	0.2588773587	0.9175
644	0.2587939946	0.9175
645	0.2584728112	0.91875
646	0.2581832028	0.91875
647	0.2580868171	0.91875
648	0.2579459024	0.91875
649	0.2576197537	0.91875
650	0.2575727682	0.91875
651	0.2574664969	0.91875
652	0.2573727609	0.91875
653	0.257298865	0.91875
654	0.2569881547	0.91875
655	0.256907118	0.91875
656	0.2568404399	0.91875
657	0.2564567434	0.92125
658	0.2562116403	0.92125
659	0.2561578593	0.92125
660	0.2560339423	0.92125
661	0.2559070064	0.92125
662	0.2558478906	0.92125
663	0.2556727067	0.92125
664	0.2555501653	0.92125
665	0.2553968228	0.92125
666	0.2553454225	0.92125
667	0.2552628135	0.92125
668	0.2552394138	0.92125
669	0.255097274	0.9225
670	0.2548746938	0.9225
671	0.2546039257	0.9225
672	0.2544879491	0.9225
673	0.254364572	0.92125
674	0.2543064289	0.92125
675	0.2541593525	0.92125
676	0.2539582323	0.92125
677	0.2539528163	0.92125
678	0.2538007795	0.92125
679	0.2535195454	0.92125
680	0.253423306	0.92125
681	0.253280641	0.9225
682	0.253260984	0.9225
683	0.2531137951	0.9225
684	0.2530875721	0.9225
685	0.2528028748	0.9225
686	0.2526672769	0.9225
687	0.2525583986	0.9225
688	0.2523804629	0.9225
689	0.2522721233	0.9225
690	0.252121893	0.9225
691	0.2520702086	0.9225
692	0.2518358623	0.9225
693	0.2516921066	0.9225
694	0.2514287143	0.9225
695	0.2513549326	0.9225
696	0.2512011022	0.92375
697	0.2510703881	0.92375
698	0.2508137823	0.92375
699	0.25075041	0.92375
700	0.2506181634	0.92375
701	0.250563082	0.92375
702	0.2504309561	0.92375
703	0.250360058	0.92375
704	0.2502159129	0.92375
705	0.2501027472	0.92375
706	0.2500163022	0.92375
707	0.2499332555	0.92375
708	0.2498177588	0.92375
709	0.2496459239	0.925
710	0.249455072	0.925
711	0.2492111077	0.925
712	0.2491221328	0.925
713	0.2490689592	0.925
714	0.2488077057	0.925
715	0.2487710887	0.925
716	0.2484111209	0.925
717	0.2483813771	0.925
718	0.248356	0.925
719	0.2482852477	0.92625
720	0.2481992972	0.92625
721	0.2481336212	0.92625
722	0.2481099983	0.92625
723	0.247893592	0.92625
724	0.2476471632	0.92625
725	0.2474115081	0.92625
726	0.2472937317	0.92625
727	0.2470866983	0.925
728	0.2470300053	0.925
729	0.2468707503	0.925
730	0.2468330243	0.925
731	0.2466002502	0.92625
732	0.2464078789	0.92625
733	0.2461602572	0.925
734	0.2460572226	0.92625
735	0.2459607437	0.925
736	0.245628377	0.925
737	0.2455214116	0.925
738	0.2453561107	0.92375
739	0.245143566	0.925
740	0.2450737866	0.925
741	0.2449377766	0.92625
742	0.244801436	0.92625
743	0.2447376675	0.925
744	0.2446667497	0.925
745	0.2446632351	0.925
746	0.2445473363	0.925
747	0.2444650729	0.925
748	0.2444072434	0.925
749	0.2442134005	0.925
750	0.2441826542	0.925
751	0.2440378	0.925
752	0.2439198378	0.925
753	0.2438426402	0.925
754	0.2438110077	0.925
755	0.2437655393	0.925
756	0.243673758	0.92625
757	0.2434657809	0.925
758	0.2431934049	0.92625
759	0.2431008868	0.92625
760	0.2430239432	0.925
761	0.2428221935	0.925
762	0.242787659	0.925
763	0.2427655251	0.925
764	0.2426809843	0.925
765	0.2425970477	0.925
766	0.2425409988	0.925
767	0.2424861816	0.925
768	0.2422169108	0.925
769	0.2418561541	0.925
770	0.2418136375	0.925
771	0.241785613	0.925
772	0.2417274562	0.925
773	0.2417228274	0.925
774	0.2415078192	0.925
775	0.2413866352	0.925
776	0.2412914909	0.925
777	0.2411880169	0.92625
778	0.2410718467	0.92625
779	0.2409861128	0.92625
780	0.2409738736	0.92625
781	0.240617675	0.92625
782	0.2404092166	0.92625
783	0.2403531768	0.92625
784	0.2401185047	0.92625
785	0.2400170306	0.92625
786	0.2399204688	0.9275
787	0.239916067	0.9275
788	0.2398256563	0.9275
789	0.2398098968	0.9275
790	0.2397754526	0.9275
791	0.2395093283	0.9275
792	0.2394529215	0.92625
793	0.2392975365	0.9275
794	0.2391377853	0.9275
795	0.2390542789	0.9275
796	0.239005288	0.9275
797	0.2389990311	0.9275
798	0.2388992287	0.9275
799	0.2388109144	0.9275
800	0.2385837515	0.9275
801	0.2383561655	0.9275
802	0.2381774921	0.92875
803	0.2381484745	0.92875
804	0.2379800968	0.92875
805	0.2378637628	0.92875
806	0.2376074865	0.92875
807	0.2375571427	0.92875
808	0.2374540979	0.9275
809	0.2373957225	0.9275
810	0.2372606447	0.9275
811	0.2371397705	0.9275
812	0.2368590152	0.9275
813	0.2367652924	0.9275
814	0.2365214888	0.9275
815	0.2363016985	0.9275
816	0.2362303752	0.9275
817	0.2360643258	0.9275
818	0.2360255669	0.9275
819	0.2357274746	0.92875
820	0.2356196215	0.92875
821	0.2354038089	0.92875
822	0.2353103398	0.92875
823	0.2352140466	0.92875
824	0.235108287	0.92875
825	0.2349433878	0.92875
826	0.2348311582	0.92875
827	0.2346996562	0.93
828	0.2346077441	0.93
829	0.2345692199	0.93
830	0.2345659721	0.93
831	0.2343302235	0.93
832	0.2342471944	0.93
833	0.2341861688	0.93
834	0.2340253777	0.93
835	0.2338029013	0.93125
836	0.2335804516	0.93
837	0.2335407947	0.93
838	0.233484158	0.93
839	0.2333158203	0.93
840	0.2331781783	0.93125
841	0.2331298264	0.93125
842	0.2331114341	0.93125
843	0.2327134542	0.93125
844	0.2326157973	0.93125
845	0.2325921612	0.93125
846	0.2325356338	0.93125
847	0.2324582429	0.93125
848	0.2323093994	0.93125
849	0.2321993352	0.93125
850	0.2321878573	0.93125
851	0.2321358241	0.93125
852	0.2320370063	0.93125
853	0.2319469688	0.93125
854	0.2316252183	0.93
855	0.2315873252	0.93
856	0.2313795958	0.93
857	0.2313010593	0.93125
858	0.2311956564	0.93125
859	0.2310774871	0.9325
860	0.2307538707	0.9325
861	0.2306831401	0.9325
862	0.2304905696	0.9325
863	0.2304336602	0.9325
864	0.2301565371	0.9325
865	0.2299900368	0.9325
866	0.2299019158	0.93375
867	0.229788525	0.93375
868	0.2295275556	0.93375
869	0.2293762441	0.93625
870	0.229281724	0.93625
871	0.2291483378	0.93625
872	0.2289674536	0.935
873	0.2288075625	0.935
874	0.2285408863	0.935
875	0.2284845734	0.935
876	0.228434305	0.93375
877	0.2282782673	0.935
878	0.2282598033	0.935
879	0.2281039021	0.93625
880	0.2278756225	0.93375
881	0.2277772313	0.93375
882	0.2276655368	0.935
883	0.2275811687	0.935
884	0.2275700247	0.935
885	0.2273947903	0.935
886	0.2273400343	0.935
887	0.2270232746	0.935
888	0.2269191623	0.935
889	0.2267550158	0.935
890	0.2267524104	0.935
891	0.2265852655	0.935
892	0.2265596667	0.935
893	0.2264796937	0.935
894	0.2262766274	0.935
895	0.2262144034	0.935
896	0.2261062837	0.935
897	0.2260642727	0.935
898	0.2258135622	0.935
899	0.2257034183	0.935
900	0.225631956	0.935
901	0.2255860568	0.935
902	0.2254118698	0.935
903	0.2254071336	0.935
904	0.2253351635	0.935
905	0.2252237521	0.935
906	0.2251433683	0.935
907	0.2250621812	0.935
908	0.2250260381	0.935
909	0.2249918273	0.935
910	0.2248687007	0.93625
911	0.2247803778	0.93625
912	0.2247378068	0.93625
913	0.2246857535	0.93625
914	0.2243942067	0.93625
915	0.2243362673	0.93625
916	0.224232501	0.93625
917	0.2239088225	0.93625
918	0.2237338285	0.93625
919	0.2237254333	0.93625
920	0.2236296974	0.93625
921	0.2233738443	0.93625
922	0.2232685568	0.93625
923	0.2231049429	0.93625
924	0.2228102852	0.93625
925	0.2224933957	0.93625
926	0.2223363764	0.93625
927	0.2222567721	0.93625
928	0.2221802799	0.93625
929	0.2219264721	0.93625
930	0.2217474342	0.93625
931	0.2217073684	0.93625
932	0.2216432113	0.93625
933	0.2215862227	0.93625
934	0.2215030689	0.93625
935	0.2213635109	0.93625
936	0.2212515652	0.93625
937	0.2211518499	0.93625
938	0.2209344952	0.93625
939	0.2208499268	0.93625
940	0.2206669122	0.93625
941	0.2205510076	0.93625
942	0.2205431131	0.93625
943	0.2205350385	0.93625
944	0.2205051137	0.93625
945	0.2204457991	0.93625
946	0.2203240688	0.93625
947	0.2202539127	0.93625
948	0.2199200249	0.93625
949	0.2198649789	0.93625
950	0.2196499295	0.93625
951	0.219570157	0.93625
952	0.2194774972	0.93625
953	0.2194282618	0.93625
954	0.2193394503	0.93625
955	0.2192878013	0.93625
956	0.2191847482	0.93625
957	0.2191482445	0.93625
958	0.2191158026	0.93625
959	0.2190106548	0.93625
960	0.2187794591	0.93625
961	0.2187768139	0.93625
962	0.2187072824	0.93625
963	0.2185567196	0.93625
964	0.2184574719	0.93625
965	0.2183862204	0.93625
966	0.2180861944	0.93625
967	0.2180222549	0.93625
968	0.2179651005	0.93625
969	0.2176571881	0.9375
970	0.2176162922	0.9375
971	0.2176109937	0.93625
972	0.2174516526	0.93625
973	0.2169053984	0.9375
974	0.2168376822	0.9375
975	0.2168126449	0.93625
976	0.2167412902	0.93625
977	0.2166082352	0.93625
978	0.2165739954	0.93625
979	0.2165434389	0.93625
980	0.2164346201	0.93625
981	0.2164126111	0.93625
982	0.2162964542	0.93625
983	0.2161707807	0.93625
984	0.2160816077	0.93625
985	0.2159832593	0.93625
986	0.2158263425	0.93625
987	0.2156930213	0.93625
988	0.2155714557	0.93625
989	0.2155301708	0.93625
990	0.2152021411	0.9375
991	0.215128271	0.9375
992	0.2149980568	0.9375
993	0.2149247919	0.9375
994	0.2148291776	0.9375
995	0.214688818	0.9375
996	0.2145768033	0.9375
997	0.2145092766	0.93625
998	0.214350961	0.9375
999	0.2143191617	0.9375
