iter	Passed	Remaining
550	1598	1302
551	1601	1299
552	1604	1296
553	1606	1293
554	1608	1290
555	1612	1287
556	1614	1284
557	1617	1281
558	1619	1277
559	1622	1275
560	1625	1271
561	1628	1268
562	1630	1265
563	1632	1261
564	1635	1259
565	1637	1255
566	1640	1252
567	1643	1249
568	1646	1247
569	1649	1244
570	1653	1242
571	1655	1238
572	1660	1237
573	1663	1234
574	1666	1231
575	1669	1229
576	1672	1226
577	1675	1223
578	1677	1220
579	1680	1216
580	1683	1213
581	1685	1210
582	1688	1207
583	1690	1204
584	1693	1201
585	1695	1198
586	1697	1194
587	1700	1191
588	1703	1188
589	1706	1185
590	1709	1182
591	1711	1179
592	1713	1176
593	1717	1173
594	1720	1170
595	1723	1168
596	1725	1164
597	1727	1161
598	1729	1157
599	1733	1155
600	1735	1152
601	1737	1149
602	1741	1146
603	1744	1143
604	1746	1140
605	1749	1137
606	1752	1134
607	1754	1131
608	1757	1128
609	1759	1124
610	1761	1121
611	1765	1119
612	1767	1116
613	1770	1113
614	1774	1110
615	1776	1107
616	1779	1104
617	1782	1101
618	1785	1098
619	1788	1095
620	1790	1092
621	1792	1089
622	1795	1086
623	1798	1083
624	1799	1079
625	1801	1076
626	1804	1073
627	1806	1070
628	1808	1066
629	1812	1064
630	1815	1061
631	1817	1058
632	1820	1055
633	1823	1052
634	1825	1049
635	1828	1046
636	1830	1043
637	1833	1040
638	1836	1037
639	1839	1034
640	1842	1031
641	1845	1028
642	1847	1025
643	1850	1022
644	1854	1020
645	1856	1017
646	1860	1014
647	1863	1012
648	1865	1008
649	1868	1006
650	1870	1002
651	1871	999
652	1874	995
653	1876	992
654	1879	989
655	1882	987
656	1885	984
657	1887	981
658	1890	978
659	1893	975
660	1895	972
661	1897	969
662	1900	966
663	1903	963
664	1905	959
665	1908	957
666	1910	953
667	1913	950
668	1916	948
669	1918	944
670	1920	941
671	1922	938
672	1925	935
673	1928	932
674	1930	929
675	1934	927
676	1937	924
677	1939	921
678	1942	918
679	1944	915
680	1946	911
681	1949	909
682	1952	906
683	1954	902
684	1958	900
685	1960	897
686	1963	894
687	1966	891
688	1968	888
689	1970	885
690	1973	882
691	1975	879
692	1978	876
693	1981	873
694	1983	870
695	1986	867
696	1989	864
697	1991	861
698	1994	858
699	1996	855
700	1999	852
701	2001	849
702	2019	853
703	2022	850
704	2024	847
705	2026	844
706	2029	841
707	2032	838
708	2035	835
709	2038	832
710	2040	829
711	2042	826
712	2048	824
713	2050	821
714	2053	818
715	2057	816
716	2062	814
717	2067	811
718	2072	809
719	2075	807
720	2082	805
721	2085	802
722	2090	801
723	2095	799
724	2100	796
725	2106	794
726	2109	791
727	2114	790
728	2117	787
729	2122	785
730	2124	781
731	2128	779
732	2132	776
733	2136	774
734	2139	771
735	2144	769
736	2148	766
737	2150	763
738	2154	761
739	2158	758
740	2162	755
741	2165	752
742	2169	750
743	2172	747
744	2177	745
745	2179	742
746	2182	739
747	2186	736
748	2188	733
749	2193	731
750	2195	728
751	2199	725
752	2203	722
753	2206	719
754	2211	717
755	2213	714
756	2222	713
757	2226	710
758	2229	707
759	2233	705
760	2236	702
761	2238	699
762	2244	697
763	2246	693
764	2251	691
765	2256	689
766	2260	686
767	2265	684
768	2268	681
769	2272	678
770	2276	676
771	2280	673
772	2283	670
773	2285	667
774	2289	664
775	2293	662
776	2297	659
777	2300	656
778	2305	654
779	2308	651
780	2310	647
781	2314	645
782	2316	642
783	2320	639
784	2322	636
785	2325	633
786	2328	630
787	2331	627
788	2333	624
789	2337	621
790	2339	618
791	2342	615
792	2346	612
793	2348	609
794	2351	606
795	2354	603
796	2356	600
797	2359	597
798	2362	594
799	2364	591
800	2367	588
801	2370	585
802	2372	582
803	2376	579
804	2378	576
805	2380	573
806	2384	570
807	2385	566
808	2388	563
809	2390	560
810	2393	557
811	2395	554
812	2397	551
813	2402	548
814	2406	546
815	2411	543
816	2413	540
817	2416	537
818	2418	534
819	2421	531
820	2425	528
821	2427	525
822	2431	523
823	2435	520
824	2439	517
825	2442	514
826	2444	511
827	2448	508
828	2451	505
829	2453	502
830	2456	499
831	2459	496
832	2461	493
833	2464	490
834	2466	487
835	2469	484
836	2472	481
837	2474	478
838	2476	475
839	2479	472
840	2482	469
841	2484	466
842	2487	463
843	2489	460
844	2491	457
845	2494	454
846	2498	451
847	2500	448
848	2503	445
849	2506	442
850	2509	439
851	2512	436
852	2514	433
853	2517	430
854	2520	427
855	2523	424
856	2527	421
857	2530	418
858	2532	415
859	2535	412
860	2538	409
861	2541	406
862	2543	403
863	2546	400
864	2549	397
865	2552	394
866	2554	391
867	2557	388
868	2560	386
869	2563	383
870	2566	380
871	2569	377
872	2572	374
873	2574	371
874	2577	368
875	2580	365
876	2582	362
877	2585	359
878	2588	356
879	2591	353
880	2594	350
881	2597	347
882	2600	344
883	2603	341
884	2605	338
885	2608	335
886	2610	332
887	2613	329
888	2618	326
889	2620	323
890	2621	320
891	2624	317
892	2626	314
893	2631	311
894	2634	309
895	2636	306
896	2639	303
897	2642	300
898	2644	297
899	2647	294
900	2649	291
901	2652	288
902	2656	285
903	2658	282
904	2661	279
905	2663	276
906	2666	273
907	2668	270
908	2670	267
909	2673	264
910	2676	261
911	2678	258
912	2681	255
913	2683	252
914	2686	249
915	2689	246
916	2691	243
917	2693	240
918	2696	237
919	2699	234
920	2701	231
921	2704	228
922	2707	225
923	2709	222
924	2712	219
925	2715	217
926	2718	214
927	2721	211
928	2724	208
929	2726	205
930	2730	202
931	2732	199
932	2735	196
933	2739	193
934	2742	190
935	2745	187
936	2748	184
937	2750	181
938	2754	178
939	2756	175
940	2758	172
941	2761	170
942	2763	167
943	2766	164
944	2769	161
945	2772	158
946	2774	155
947	2776	152
948	2778	149
949	2781	146
950	2783	143
951	2786	140
952	2789	137
953	2790	134
954	2793	131
955	2796	128
956	2798	125
957	2801	122
958	2803	119
959	2805	116
960	2807	113
961	2811	111
962	2814	108
963	2817	105
964	2819	102
965	2822	99
966	2826	96
967	2829	93
968	2831	90
969	2833	87
970	2836	84
971	2837	81
972	2841	78
973	2844	75
974	2846	72
975	2848	70
976	2852	67
977	2853	64
978	2856	61
979	2858	58
980	2861	55
981	2862	52
982	2865	49
983	2867	46
984	2870	43
985	2874	40
986	2876	37
987	2879	34
988	2882	32
989	2884	29
990	2887	26
991	2890	23
992	2892	20
993	2894	17
994	2897	14
995	2900	11
996	2903	8
997	2906	5
998	2908	2
999	2910	0
