iter	Passed	Remaining
508	1489	1437
509	1493	1435
510	1501	1437
511	1508	1437
512	1515	1438
513	1521	1438
514	1525	1436
515	1527	1433
516	1530	1429
517	1533	1426
518	1535	1423
519	1538	1419
520	1540	1416
521	1544	1414
522	1547	1411
523	1550	1408
524	1552	1404
525	1554	1400
526	1558	1398
527	1561	1395
528	1563	1391
529	1565	1388
530	1569	1385
531	1571	1382
532	1574	1379
533	1576	1375
534	1578	1372
535	1581	1369
536	1583	1365
537	1588	1363
538	1594	1363
539	1597	1361
540	1600	1358
541	1603	1354
542	1605	1351
543	1608	1348
544	1610	1344
545	1612	1340
546	1614	1337
547	1617	1334
548	1620	1330
549	1622	1327
550	1625	1324
551	1627	1320
552	1629	1317
553	1632	1314
554	1634	1310
555	1636	1306
556	1640	1304
557	1642	1301
558	1645	1297
559	1648	1294
560	1650	1291
561	1653	1288
562	1656	1285
563	1658	1282
564	1662	1280
565	1665	1276
566	1667	1273
567	1670	1270
568	1672	1266
569	1675	1263
570	1677	1260
571	1680	1257
572	1683	1254
573	1685	1251
574	1688	1248
575	1692	1245
576	1696	1243
577	1699	1240
578	1701	1237
579	1705	1234
580	1707	1231
581	1710	1228
582	1713	1225
583	1715	1222
584	1718	1219
585	1720	1215
586	1722	1212
587	1725	1209
588	1728	1206
589	1731	1203
590	1734	1200
591	1736	1196
592	1738	1193
593	1741	1190
594	1744	1187
595	1746	1184
596	1749	1180
597	1752	1178
598	1755	1175
599	1757	1171
600	1761	1169
601	1763	1165
602	1765	1162
603	1768	1159
604	1770	1156
605	1772	1152
606	1776	1150
607	1779	1147
608	1782	1144
609	1784	1141
610	1787	1138
611	1789	1134
612	1792	1131
613	1794	1128
614	1796	1124
615	1800	1122
616	1802	1118
617	1804	1115
618	1806	1111
619	1808	1108
620	1811	1105
621	1813	1102
622	1816	1099
623	1819	1096
624	1821	1092
625	1823	1089
626	1825	1086
627	1827	1082
628	1829	1079
629	1831	1075
630	1833	1072
631	1836	1069
632	1838	1065
633	1842	1063
634	1844	1060
635	1846	1056
636	1849	1053
637	1851	1050
638	1854	1047
639	1857	1044
640	1859	1041
641	1866	1040
642	1972	1094
643	1975	1091
644	1977	1088
645	1982	1086
646	1986	1084
647	1989	1080
648	1993	1078
649	1997	1075
650	2000	1072
651	2003	1069
652	2006	1066
653	2008	1062
654	2012	1059
655	2014	1056
656	2016	1052
657	2019	1049
658	2021	1046
659	2023	1042
660	2026	1039
661	2028	1035
662	2031	1032
663	2033	1028
664	2036	1025
665	2038	1022
666	2040	1018
667	2042	1014
668	2045	1011
669	2047	1008
670	2049	1004
671	2052	1001
672	2055	998
673	2057	995
674	2059	991
675	2061	988
676	2063	984
677	2065	981
678	2069	978
679	2071	975
680	2074	971
681	2077	968
682	2079	965
683	2081	961
684	2084	958
685	2086	955
686	2088	951
687	2091	948
688	2094	945
689	2096	942
690	2098	938
691	2101	935
692	2104	932
693	2106	928
694	2108	925
695	2110	921
696	2113	918
697	2116	915
698	2118	912
699	2121	909
700	2123	905
701	2125	902
702	2128	899
703	2134	897
704	2137	894
705	2139	891
706	2143	888
707	2145	884
708	2148	881
709	2150	878
710	2153	875
711	2155	871
712	2158	868
713	2161	865
714	2164	862
715	2166	859
716	2168	856
717	2171	852
718	2174	849
719	2176	846
720	2181	844
721	2185	841
722	2188	838
723	2191	835
724	2193	832
725	2196	829
726	2199	825
727	2201	822
728	2204	819
729	2206	816
730	2208	812
731	2210	809
732	2213	806
733	2216	803
734	2220	800
735	2222	797
736	2225	794
737	2228	791
738	2232	788
739	2234	785
740	2237	782
741	2241	779
742	2243	775
743	2246	773
744	2249	769
745	2252	766
746	2254	763
747	2256	760
748	2257	756
749	2260	753
750	2263	750
751	2265	747
752	2267	743
753	2270	740
754	2272	737
755	2274	734
756	2277	730
757	2280	728
758	2282	724
759	2285	721
760	2288	718
761	2290	715
762	2292	712
763	2295	709
764	2297	705
765	2300	702
766	2302	699
767	2304	696
768	2306	692
769	2309	689
770	2311	686
771	2313	683
772	2316	680
773	2318	677
774	2320	673
775	2323	670
776	2325	667
777	2328	664
778	2330	661
779	2334	658
780	2340	656
781	2343	653
782	2345	650
783	2348	646
784	2350	643
785	2352	640
786	2354	637
787	2358	634
788	2360	631
789	2364	628
790	2367	625
791	2369	622
792	2372	619
793	2378	617
794	2383	614
795	2385	611
796	2388	608
797	2392	605
798	2394	602
799	2397	599
800	2400	596
801	2402	593
802	2406	590
803	2409	587
804	2411	584
805	2413	581
806	2416	577
807	2418	574
808	2422	571
809	2425	568
810	2428	566
811	2431	562
812	2433	559
813	2436	556
814	2439	553
815	2441	550
816	2443	547
817	2446	544
818	2448	541
819	2450	537
820	2453	534
821	2455	531
822	2459	528
823	2462	525
824	2464	522
825	2466	519
826	2469	516
827	2472	513
828	2474	510
829	2477	507
830	2480	504
831	2482	501
832	2485	498
833	2487	495
834	2490	492
835	2492	489
836	2495	486
837	2498	482
838	2500	479
839	2503	476
840	2505	473
841	2508	470
842	2511	467
843	2513	464
844	2516	461
845	2519	458
846	2521	455
847	2523	452
848	2527	449
849	2529	446
850	2532	443
851	2534	440
852	2537	437
853	2539	434
854	2543	431
855	2545	428
856	2546	424
857	2549	421
858	2551	418
859	2554	415
860	2557	412
861	2560	409
862	2563	406
863	2564	403
864	2567	400
865	2569	397
866	2574	394
867	2578	392
868	2582	389
869	2585	386
870	2588	383
871	2591	380
872	2593	377
873	2595	374
874	2597	371
875	2600	368
876	2603	365
877	2606	362
878	2609	359
879	2611	356
880	2613	352
881	2615	349
882	2618	346
883	2621	344
884	2625	341
885	2627	338
886	2631	335
887	2633	332
888	2635	329
889	2638	326
890	2641	323
891	2643	320
892	2645	317
893	2648	314
894	2651	311
895	2653	307
896	2656	305
897	2658	302
898	2660	298
899	2663	295
900	2666	292
901	2667	289
902	2670	286
903	2673	283
904	2676	280
905	2679	278
906	2681	274
907	2684	272
908	2687	269
909	2689	266
910	2691	262
911	2696	260
912	2698	257
913	2700	254
914	2703	251
915	2706	248
916	2708	245
917	2710	242
918	2713	239
919	2715	236
920	2718	233
921	2721	230
922	2724	227
923	2727	224
924	2729	221
925	2732	218
926	2735	215
927	2738	212
928	2740	209
929	2742	206
930	2745	203
931	2747	200
932	2750	197
933	2753	194
934	2756	191
935	2760	188
936	2762	185
937	2764	182
938	2767	179
939	2772	176
940	2779	174
941	2781	171
942	2785	168
943	2787	165
944	2790	162
945	2793	159
946	2795	156
947	2798	153
948	2801	150
949	2803	147
950	2805	144
951	2808	141
952	2810	138
953	2812	135
954	2815	132
955	2819	129
956	2821	126
957	2825	123
958	2827	120
959	2829	117
960	2833	114
961	2835	112
962	2837	109
963	2841	106
964	2843	103
965	2845	100
966	2848	97
967	2852	94
968	2855	91
969	2858	88
970	2861	85
971	2864	82
972	2866	79
973	2869	76
974	2872	73
975	2875	70
976	2877	67
977	2880	64
978	2883	61
979	2885	58
980	2888	55
981	2890	52
982	2893	50
983	2895	47
984	2898	44
985	2900	41
986	2902	38
987	2906	35
988	2908	32
989	2910	29
990	2913	26
991	2916	23
992	2918	20
993	2922	17
994	2925	14
995	2928	11
996	2930	8
997	2933	5
998	2935	2
999	2950	0
