iter	Passed	Remaining
143	336	2002
144	338	1998
145	342	2005
146	345	2005
147	348	2004
148	351	2006
149	354	2006
150	357	2007
151	359	2005
152	361	2003
153	363	1997
154	366	1999
155	369	1996
156	370	1990
157	372	1987
158	375	1984
159	378	1986
160	383	1999
161	386	1997
162	390	2002
163	392	2000
164	394	1998
165	398	2000
166	400	1998
167	403	1996
168	406	1998
169	408	1994
170	410	1988
171	413	1989
172	415	1986
173	418	1984
174	420	1983
175	424	1985
176	426	1982
177	428	1979
178	430	1975
179	433	1972
180	435	1969
181	438	1969
182	440	1965
183	442	1964
184	446	1965
185	448	1960
186	449	1953
187	452	1955
188	455	1953
189	457	1949
190	459	1946
191	462	1944
192	463	1938
193	465	1933
194	468	1934
195	470	1931
196	472	1927
197	474	1922
198	477	1920
199	479	1919
200	482	1918
201	485	1916
202	487	1912
203	489	1911
204	491	1907
205	494	1905
206	496	1901
207	497	1894
208	499	1891
209	502	1891
210	505	1888
211	508	1890
212	510	1887
213	513	1885
214	515	1880
215	517	1878
216	613	2213
217	640	2298
218	642	2291
219	647	2296
220	656	2313
221	657	2305
222	661	2305
223	664	2303
224	667	2299
225	671	2300
226	674	2295
227	676	2291
228	680	2289
229	682	2283
230	685	2280
231	687	2275
232	689	2268
233	690	2260
234	692	2255
235	695	2250
236	697	2245
237	700	2241
238	702	2237
239	704	2232
240	706	2226
241	709	2223
242	712	2219
243	714	2212
244	716	2207
245	720	2208
246	722	2203
247	725	2200
248	728	2195
249	729	2189
250	732	2184
251	734	2181
252	736	2174
253	738	2168
254	740	2163
255	743	2159
256	745	2155
257	747	2149
258	750	2146
259	752	2141
260	753	2134
261	756	2129
262	759	2128
263	761	2122
264	763	2117
265	766	2115
266	769	2111
267	771	2107
268	774	2105
269	777	2102
270	781	2102
271	784	2098
272	786	2093
273	788	2090
274	791	2087
275	794	2083
276	797	2080
277	799	2075
278	801	2071
279	804	2067
280	806	2063
281	808	2059
282	811	2055
283	814	2052
284	816	2049
285	818	2044
286	821	2040
287	824	2038
288	826	2034
289	829	2031
290	832	2028
291	834	2023
292	836	2017
293	839	2015
294	842	2013
295	847	2015
296	850	2012
297	852	2007
298	855	2005
299	858	2002
300	860	1997
301	864	1997
302	867	1994
303	869	1991
304	871	1986
305	874	1982
306	876	1979
307	880	1977
308	882	1974
309	886	1972
310	888	1968
311	890	1964
312	894	1962
313	896	1958
314	898	1954
315	901	1950
316	903	1946
317	905	1942
318	908	1939
319	911	1936
320	913	1932
321	916	1928
322	918	1925
323	921	1921
324	922	1916
325	924	1911
326	927	1908
327	929	1904
328	932	1902
329	936	1901
330	939	1897
331	942	1896
332	944	1892
333	947	1888
334	950	1886
335	953	1884
336	955	1879
337	958	1876
338	961	1874
339	963	1870
340	966	1868
341	969	1864
342	971	1860
343	974	1857
344	976	1854
345	978	1849
346	981	1847
347	984	1843
348	986	1839
349	988	1834
350	991	1832
351	993	1828
352	995	1825
353	999	1823
354	1001	1819
355	1003	1815
356	1006	1813
357	1008	1809
358	1010	1804
359	1012	1799
360	1014	1796
361	1018	1795
362	1021	1792
363	1025	1791
364	1027	1787
365	1030	1785
366	1033	1781
367	1035	1778
368	1040	1779
369	1043	1776
370	1045	1771
371	1048	1769
372	1050	1765
373	1052	1761
374	1055	1759
375	1058	1756
376	1060	1752
377	1063	1750
378	1065	1746
379	1068	1742
380	1070	1739
381	1074	1737
382	1075	1733
383	1078	1730
384	1081	1726
385	1083	1722
386	1085	1718
387	1088	1716
388	1090	1712
389	1091	1707
390	1094	1703
391	1096	1700
392	1098	1696
393	1100	1693
394	1103	1689
395	1105	1686
396	1107	1682
397	1110	1679
398	1113	1677
399	1116	1674
400	1118	1670
401	1121	1668
402	1124	1666
403	1127	1662
404	1129	1659
405	1131	1655
406	1134	1653
407	1137	1650
408	1139	1646
409	1142	1643
410	1144	1640
411	1146	1636
412	1149	1633
413	1151	1630
414	1155	1629
415	1158	1626
416	1160	1622
417	1163	1619
418	1165	1615
419	1168	1613
420	1170	1609
421	1172	1606
422	1175	1603
423	1177	1599
424	1179	1595
425	1181	1591
426	1184	1589
427	1186	1586
428	1188	1582
429	1192	1580
430	1194	1576
431	1196	1573
432	1199	1570
433	1201	1566
434	1203	1563
435	1205	1559
436	1208	1556
437	1211	1554
438	1213	1551
439	1216	1548
440	1218	1545
441	1221	1542
442	1225	1540
443	1227	1537
444	1230	1534
445	1233	1532
446	1238	1531
447	1242	1530
448	1244	1527
449	1248	1525
450	1252	1524
451	1256	1523
452	1259	1520
453	1261	1517
454	1264	1514
455	1267	1511
456	1269	1508
457	1272	1505
458	1274	1501
459	1276	1498
460	1278	1494
461	1280	1491
462	1282	1487
463	1285	1484
464	1288	1482
465	1290	1478
466	1293	1475
467	1294	1471
468	1296	1468
469	1298	1464
470	1300	1461
471	1302	1457
472	1305	1454
473	1307	1450
474	1309	1447
475	1312	1445
476	1315	1441
477	1317	1438
478	1320	1436
479	1323	1434
480	1325	1430
481	1328	1427
482	1330	1424
483	1333	1421
484	1335	1417
485	1337	1414
486	1339	1411
487	1342	1408
488	1344	1405
489	1347	1402
490	1349	1398
491	1351	1395
492	1354	1392
493	1355	1388
494	1360	1387
495	1362	1384
496	1365	1381
497	1367	1378
498	1369	1375
499	1372	1372
500	1374	1368
501	1377	1366
502	1380	1363
503	1382	1360
504	1385	1357
505	1387	1354
506	1389	1351
507	1391	1347
508	1394	1344
509	1396	1341
510	1398	1338
511	1401	1335
512	1404	1333
513	1406	1329
514	1410	1327
515	1412	1325
516	1415	1322
517	1418	1320
518	1420	1316
519	1424	1314
520	1426	1311
521	1428	1308
522	1431	1305
523	1440	1308
524	1444	1307
525	1446	1303
526	1449	1301
527	1452	1298
528	1454	1295
529	1458	1293
530	1460	1290
531	1463	1287
532	1466	1284
533	1468	1281
534	1471	1279
535	1474	1276
536	1476	1273
537	1478	1269
538	1482	1267
539	1485	1265
540	1487	1261
541	1488	1258
542	1490	1254
543	1492	1250
544	1494	1247
545	1496	1244
546	1499	1241
547	1501	1238
548	1503	1235
549	1506	1232
550	1509	1230
551	1512	1227
552	1515	1224
553	1517	1221
554	1519	1218
555	1522	1215
556	1524	1212
557	1526	1209
558	1529	1206
559	1531	1203
560	1534	1200
561	1536	1197
562	1539	1195
563	1541	1191
564	1543	1188
565	1547	1186
566	1549	1183
567	1550	1179
568	1554	1177
569	1556	1174
570	1559	1171
571	1562	1169
572	1565	1166
573	1566	1162
574	1570	1160
575	1572	1157
576	1575	1154
577	1577	1151
578	1580	1149
579	1582	1146
580	1585	1143
581	1589	1141
582	1591	1138
583	1594	1135
584	1596	1132
585	1600	1130
586	1604	1129
587	1615	1131
588	1689	1178
589	1695	1178
590	1701	1177
591	1706	1176
592	1711	1174
593	1714	1171
594	1719	1170
595	1723	1168
596	1728	1166
597	1731	1164
598	1737	1163
599	1742	1161
600	1745	1158
601	1748	1155
602	1752	1153
603	1754	1150
604	1758	1147
605	1761	1145
606	1765	1143
607	1769	1140
608	1771	1137
609	1775	1135
610	1780	1133
611	1784	1131
612	1786	1128
613	1790	1125
614	1794	1123
615	1799	1122
616	1802	1119
617	1807	1117
618	1810	1114
619	1814	1112
620	1818	1109
621	1821	1106
622	1824	1104
623	1828	1101
624	1832	1099
625	1835	1096
626	1839	1094
627	1841	1090
628	1844	1087
629	1847	1085
630	1850	1081
631	1852	1078
632	1854	1075
633	1857	1072
634	1859	1068
635	1862	1065
636	1864	1062
637	1866	1058
638	1868	1055
639	1871	1052
640	1873	1049
641	1876	1046
642	1878	1042
643	1880	1039
644	1884	1037
645	1887	1034
646	1892	1032
647	1896	1030
648	1901	1028
649	1905	1026
650	1910	1024
651	1913	1021
652	1915	1017
653	1918	1014
654	1920	1011
655	1922	1008
656	1925	1005
657	1927	1002
658	1930	999
659	1933	996
660	1936	993
661	1938	989
662	1941	986
663	1944	984
664	1947	981
665	1951	978
666	1952	974
667	1955	971
668	1958	968
669	1960	965
670	1963	962
671	1965	959
672	1968	956
673	1970	953
674	1973	950
675	1976	947
676	1978	944
677	1982	941
678	1984	938
679	1986	935
680	1989	931
681	1991	928
682	1994	925
683	1997	923
684	2001	920
685	2004	917
686	2007	914
687	2010	911
688	2015	909
689	2018	906
690	2021	903
691	2030	903
692	2036	901
693	2041	900
694	2045	897
695	2050	895
696	2056	894
697	2059	891
698	2065	889
699	2068	886
700	2074	884
701	2078	882
702	2082	880
703	2087	877
704	2090	874
705	2095	872
706	2098	869
707	2101	866
708	2106	864
709	2111	862
710	2114	859
711	2118	856
712	2122	854
713	2124	851
714	2129	848
715	2132	845
716	2136	843
717	2139	840
718	2142	837
719	2146	834
720	2148	831
721	2153	829
722	2156	826
723	2161	823
724	2163	820
725	2167	818
726	2171	815
727	2176	813
728	2179	810
729	2182	807
730	2186	804
731	2188	801
732	2192	798
733	2195	795
734	2198	792
735	2202	790
736	2207	787
737	2210	784
738	2213	781
739	2219	779
740	2225	777
741	2229	775
742	2233	772
743	2236	769
744	2240	766
745	2244	764
746	2246	760
747	2251	758
748	2253	755
749	2257	752
750	2260	749
751	2264	746
752	2267	743
753	2270	740
754	2276	738
755	2279	735
756	2283	733
757	2285	729
758	2290	727
759	2293	724
760	2297	721
761	2300	718
762	2306	716
763	2308	713
764	2311	710
765	2314	707
766	2317	704
767	2322	701
768	2324	698
769	2331	696
770	2333	693
771	2337	690
772	2340	687
773	2344	684
774	2348	681
775	2353	679
776	2357	676
777	2360	673
778	2363	670
779	2365	667
780	2369	664
781	2370	660
782	2373	657
783	2377	655
784	2382	652
785	2387	649
786	2389	646
787	2394	644
788	2398	641
789	2403	638
790	2405	635
791	2408	632
792	2410	629
793	2412	625
794	2416	622
795	2422	620
796	2426	617
797	2428	614
798	2432	611
799	2434	608
800	2437	605
801	2439	602
802	2441	598
803	2443	595
804	2445	592
805	2447	589
806	2450	586
807	2452	582
808	2456	579
809	2458	576
810	2461	573
811	2463	570
812	2466	567
813	2468	564
814	2470	560
815	2472	557
816	2474	554
817	2477	551
818	2480	548
819	2482	545
820	2485	541
821	2488	538
822	2490	535
823	2492	532
824	2496	529
825	2498	526
826	2501	523
827	2504	520
828	2506	517
829	2508	513
830	2511	510
831	2513	507
832	2516	504
833	2519	501
834	2522	498
835	2524	495
836	2526	492
837	2530	489
838	2533	486
839	2537	483
840	2540	480
841	2546	477
842	2549	474
843	2553	471
844	2560	469
845	2566	467
846	2572	464
847	2577	461
848	2582	459
849	2586	456
850	2590	453
851	2595	450
852	2599	448
853	2606	445
854	2613	443
855	2626	441
856	2629	438
857	2633	435
858	2638	433
859	2643	430
860	2647	427
861	2650	424
862	2653	421
863	2656	418
864	2662	415
865	2800	433
866	2804	430
867	2808	427
868	2811	423
869	2814	420
870	2817	417
871	2819	413
872	2824	410
873	2827	407
874	2830	404
875	2833	401
876	2835	397
877	2838	394
878	2841	391
879	2843	387
880	2846	384
881	2849	381
882	2852	377
883	2855	374
884	2858	371
885	2860	368
886	2864	364
887	2866	361
888	2868	358
889	2872	355
890	2874	351
891	2878	348
892	2881	345
893	2883	341
894	2886	338
895	2889	335
896	2891	332
897	2894	328
898	2897	325
899	2899	322
900	2902	318
901	2905	315
902	2907	312
903	2911	309
904	2913	305
905	2916	302
906	2919	299
907	2921	296
908	2923	292
909	2926	289
910	2929	286
911	2931	282
912	2933	279
913	2936	276
914	2938	272
915	2940	269
916	2943	266
917	2945	263
918	2948	259
919	2950	256
920	2953	253
921	2955	249
922	2956	246
923	2959	243
924	2961	240
925	2964	236
926	2966	233
927	2969	230
928	2973	227
929	2977	224
930	2979	220
931	2982	217
932	2984	214
933	2987	211
934	2989	207
935	2992	204
936	2994	201
937	2996	198
938	2999	194
939	3002	191
940	3004	188
941	3008	185
942	3011	182
943	3016	178
944	3019	175
945	3021	172
946	3025	169
947	3028	166
948	3030	162
949	3033	159
950	3035	156
951	3038	153
952	3040	149
953	3043	146
954	3046	143
955	3049	140
956	3052	137
957	3055	133
958	3057	130
959	3059	127
960	3063	124
961	3066	121
962	3068	117
963	3072	114
964	3075	111
965	3077	108
966	3081	105
967	3083	101
968	3086	98
969	3089	95
970	3091	92
971	3093	89
972	3097	85
973	3099	82
974	3101	79
975	3105	76
976	3107	73
977	3111	69
978	3113	66
979	3115	63
980	3117	60
981	3120	57
982	3122	54
983	3125	50
984	3127	47
985	3130	44
986	3132	41
987	3134	38
988	3136	34
989	3140	31
990	3142	28
991	3144	25
992	3146	22
993	3148	19
994	3151	15
995	3154	12
996	3156	9
997	3158	6
998	3161	3
999	3163	0
