iter	Logloss	Accuracy
341	0.3870187125	0.8391451069
342	0.3870178365	0.8391451069
343	0.3869836885	0.8391451069
344	0.3868553986	0.8391451069
345	0.3865483297	0.8391451069
346	0.3863759182	0.8391451069
347	0.3863284512	0.8391451069
348	0.3861850152	0.8391451069
349	0.3861846118	0.8391451069
350	0.3861431752	0.8391451069
351	0.3860232928	0.8391451069
352	0.3859710317	0.8391451069
353	0.3857968692	0.8391451069
354	0.3857611216	0.8391451069
355	0.3856464092	0.8391451069
356	0.3855346358	0.8391451069
357	0.385476835	0.8391451069
358	0.3851715252	0.8402699663
359	0.3850235088	0.8402699663
360	0.3850066788	0.8402699663
361	0.385002825	0.8402699663
362	0.3847878255	0.8402699663
363	0.3845469234	0.8402699663
364	0.3844539371	0.8402699663
365	0.3844000401	0.8402699663
366	0.384125458	0.8402699663
367	0.38411911	0.8402699663
368	0.3840437126	0.8402699663
369	0.3839434901	0.8402699663
370	0.3837749079	0.8402699663
371	0.3837561172	0.8402699663
372	0.3834572907	0.8402699663
373	0.38343858	0.8402699663
374	0.383358839	0.8402699663
375	0.3832014768	0.8402699663
376	0.3830530771	0.8413948256
377	0.3828115604	0.842519685
378	0.3827565166	0.842519685
379	0.3825905154	0.842519685
380	0.3825013344	0.8436445444
381	0.3825005994	0.8436445444
382	0.3823309296	0.842519685
383	0.3823072406	0.842519685
384	0.3822635165	0.8436445444
385	0.3822324553	0.8447694038
386	0.3820529372	0.8436445444
387	0.381972079	0.8447694038
388	0.3819719154	0.8447694038
389	0.3818801613	0.8447694038
390	0.3817752136	0.8447694038
391	0.3815942254	0.8458942632
392	0.381465124	0.8458942632
393	0.3814332578	0.8458942632
394	0.3814022634	0.8458942632
395	0.3813723768	0.8458942632
396	0.381372242	0.8458942632
397	0.3813720457	0.8458942632
398	0.381256929	0.8458942632
399	0.3812092943	0.8458942632
400	0.3808071332	0.8458942632
401	0.3807736219	0.8458942632
402	0.3806721055	0.8458942632
403	0.3806346051	0.8470191226
404	0.3806107781	0.8470191226
405	0.3804158639	0.8470191226
406	0.380330734	0.8470191226
407	0.3801209841	0.8470191226
408	0.3801208809	0.8470191226
409	0.380110979	0.8470191226
410	0.3799494864	0.8470191226
411	0.3797772801	0.8470191226
412	0.379627173	0.8470191226
413	0.3796202684	0.8470191226
414	0.3794909088	0.8470191226
415	0.3794908204	0.8470191226
416	0.3794405289	0.8470191226
417	0.3792861746	0.8470191226
418	0.3791783474	0.8470191226
419	0.3790977934	0.8470191226
420	0.3790061262	0.8470191226
421	0.3787901924	0.8470191226
422	0.378733596	0.8470191226
423	0.3787322245	0.8470191226
424	0.378732154	0.8470191226
425	0.3786303246	0.8470191226
426	0.378338805	0.8470191226
427	0.3781295432	0.8470191226
428	0.3780449724	0.8470191226
429	0.3779664726	0.8470191226
430	0.3779664257	0.8470191226
431	0.3779540204	0.8470191226
432	0.3779043135	0.8470191226
433	0.3777260121	0.8470191226
434	0.3777087769	0.8470191226
435	0.3775454253	0.8470191226
436	0.3774365026	0.8470191226
437	0.3773949604	0.8470191226
438	0.3772575184	0.8470191226
439	0.3771415706	0.8470191226
440	0.3770259794	0.8470191226
441	0.3769432078	0.8470191226
442	0.3769147855	0.8470191226
443	0.3767547758	0.8470191226
444	0.3766231257	0.8470191226
445	0.376497905	0.8470191226
446	0.376455899	0.8470191226
447	0.3763997482	0.8470191226
448	0.3762923321	0.848143982
449	0.376208505	0.848143982
450	0.3761682683	0.848143982
451	0.3760824898	0.848143982
452	0.3759483589	0.848143982
453	0.375678446	0.848143982
454	0.3756434104	0.848143982
455	0.3755331959	0.848143982
456	0.3754323443	0.848143982
457	0.3753682125	0.848143982
458	0.3753682087	0.848143982
459	0.3752632337	0.848143982
460	0.3751226476	0.848143982
461	0.3751050863	0.848143982
462	0.3750663979	0.848143982
463	0.3750213058	0.848143982
464	0.3749421141	0.848143982
465	0.3747864149	0.848143982
466	0.3747709885	0.848143982
467	0.374770984	0.848143982
468	0.3747331691	0.848143982
469	0.3747310168	0.848143982
470	0.3746549015	0.848143982
471	0.3746042095	0.8470191226
472	0.37455463	0.8470191226
473	0.3744640721	0.8470191226
474	0.3744463203	0.8470191226
475	0.3744183743	0.8470191226
476	0.3744066349	0.8470191226
477	0.3743390899	0.8470191226
478	0.3742574994	0.8470191226
479	0.3740094503	0.8470191226
480	0.3739175858	0.8470191226
481	0.3738909657	0.8470191226
482	0.373890961	0.8470191226
483	0.3738909589	0.8470191226
484	0.3736739989	0.8470191226
485	0.3736247976	0.8470191226
486	0.3734594497	0.8470191226
487	0.373331123	0.8470191226
488	0.3733093155	0.8470191226
489	0.3732836898	0.8470191226
490	0.3732818094	0.8470191226
491	0.3732818078	0.8470191226
492	0.3732818062	0.8470191226
493	0.3732593473	0.8470191226
494	0.373152189	0.8470191226
495	0.3731125095	0.8470191226
496	0.3730969834	0.8470191226
497	0.3730399223	0.8470191226
498	0.3730227337	0.8470191226
499	0.372904727	0.8470191226
500	0.3726084956	0.8470191226
501	0.3724395187	0.848143982
502	0.3723636889	0.848143982
503	0.3722886452	0.848143982
504	0.3722868165	0.848143982
505	0.3722349124	0.848143982
506	0.3722326632	0.848143982
507	0.3721671319	0.848143982
508	0.3720282529	0.848143982
509	0.3720264414	0.848143982
510	0.3719858605	0.848143982
511	0.3718381507	0.848143982
512	0.3718293835	0.848143982
513	0.3717646511	0.848143982
514	0.3716563435	0.848143982
515	0.3716556838	0.848143982
516	0.371575247	0.848143982
517	0.3714918319	0.848143982
518	0.3714354549	0.848143982
519	0.3712978873	0.848143982
520	0.3712780849	0.848143982
521	0.3711283284	0.8492688414
522	0.3710140503	0.8492688414
523	0.3709261031	0.8492688414
524	0.3708323918	0.8492688414
525	0.3707912311	0.8492688414
526	0.3707648743	0.8492688414
527	0.3706696768	0.8492688414
528	0.3706520628	0.8492688414
529	0.3705524339	0.8492688414
530	0.3705524331	0.8492688414
531	0.3705491214	0.8492688414
532	0.3704249828	0.8492688414
533	0.3703364995	0.8492688414
534	0.3703197866	0.8492688414
535	0.3703059834	0.8492688414
536	0.3703042682	0.8492688414
537	0.3701687856	0.8492688414
538	0.370149566	0.8503937008
539	0.3700243774	0.8503937008
540	0.3699775368	0.8503937008
541	0.3699197254	0.8503937008
542	0.3698090352	0.8515185602
543	0.3697805554	0.8526434196
544	0.3696446617	0.8526434196
545	0.3695072419	0.8526434196
546	0.3694512991	0.8526434196
547	0.3693696755	0.8526434196
548	0.369369675	0.8526434196
549	0.3693510807	0.8526434196
550	0.3692349303	0.8526434196
551	0.3692329722	0.8526434196
552	0.3691239909	0.853768279
553	0.3690926644	0.853768279
554	0.3690548608	0.853768279
555	0.3689237821	0.853768279
556	0.368676749	0.853768279
557	0.3686020712	0.8548931384
558	0.3685965291	0.8548931384
559	0.3685410886	0.8548931384
560	0.3685260854	0.8548931384
561	0.3685251946	0.8548931384
562	0.3684840419	0.8548931384
563	0.3683075612	0.853768279
564	0.3682208639	0.853768279
565	0.3681648047	0.8548931384
566	0.3680941868	0.8548931384
567	0.3680765009	0.8548931384
568	0.368038805	0.8548931384
569	0.3678186952	0.8548931384
570	0.3677046968	0.8548931384
571	0.3675275418	0.8548931384
572	0.3675175753	0.8548931384
573	0.3674139588	0.8548931384
574	0.367257481	0.8548931384
575	0.367168941	0.8548931384
576	0.3671261268	0.8548931384
577	0.3671164528	0.8548931384
578	0.3671163117	0.8548931384
579	0.3670952987	0.8548931384
580	0.3669798725	0.8548931384
581	0.3666883264	0.8548931384
582	0.3666271663	0.8548931384
583	0.3664711756	0.8548931384
584	0.3664075522	0.8548931384
585	0.3663593041	0.8548931384
586	0.3661484582	0.8548931384
587	0.366147012	0.8548931384
588	0.3661019063	0.8548931384
589	0.3659894367	0.8548931384
590	0.3659878163	0.8548931384
591	0.365972441	0.8548931384
592	0.3658933869	0.8548931384
593	0.3657953593	0.8548931384
594	0.3657953593	0.8548931384
595	0.3657821601	0.8548931384
596	0.3657782591	0.8548931384
597	0.3657261555	0.8548931384
598	0.3657172678	0.8548931384
599	0.3656907592	0.8548931384
600	0.3656854446	0.8548931384
601	0.3656565283	0.8548931384
602	0.3656234454	0.8548931384
603	0.36555244	0.8560179978
604	0.3655441231	0.8548931384
605	0.365527671	0.8548931384
606	0.3654282467	0.8548931384
607	0.3654280918	0.8548931384
608	0.3653709915	0.8548931384
609	0.3653480265	0.8548931384
610	0.3653359141	0.8548931384
611	0.3652634876	0.8560179978
612	0.3651649671	0.8560179978
613	0.365030473	0.8560179978
614	0.3649686852	0.8560179978
615	0.3648635799	0.8560179978
616	0.3648621862	0.8560179978
617	0.36483326	0.8560179978
618	0.3647831038	0.8560179978
619	0.364647077	0.8560179978
620	0.3646314059	0.8560179978
621	0.3645614898	0.8560179978
622	0.3643935897	0.8560179978
623	0.3643935897	0.8560179978
624	0.3643774687	0.8560179978
625	0.3643774687	0.8560179978
626	0.3643371122	0.8560179978
627	0.3642815353	0.8560179978
628	0.3641878177	0.8560179978
629	0.3641720951	0.8560179978
630	0.3641720951	0.8560179978
631	0.3641184794	0.8560179978
632	0.3640783767	0.8560179978
633	0.364058642	0.8560179978
634	0.3639800288	0.8560179978
635	0.3639113212	0.8560179978
636	0.3638706487	0.8571428571
637	0.3638424066	0.8571428571
638	0.3638405394	0.8571428571
639	0.3638148747	0.8571428571
640	0.3637952484	0.8560179978
641	0.3637450659	0.8560179978
642	0.3637412507	0.8560179978
643	0.3635840799	0.8560179978
644	0.3635321489	0.8560179978
645	0.3634795959	0.8571428571
646	0.3634794715	0.8571428571
647	0.3632903369	0.8571428571
648	0.3632762631	0.8571428571
649	0.3632207024	0.8571428571
650	0.3630971442	0.8571428571
651	0.3629969931	0.8571428571
652	0.3629742625	0.8571428571
653	0.3629607893	0.8571428571
654	0.3628954646	0.8571428571
655	0.362868091	0.8571428571
656	0.362839804	0.8560179978
657	0.3627991818	0.8560179978
658	0.3626564863	0.8560179978
659	0.362592851	0.8560179978
660	0.3624974719	0.8571428571
661	0.3624320678	0.8560179978
662	0.3624058795	0.8560179978
663	0.362357554	0.8560179978
664	0.3623036168	0.8560179978
665	0.3622910036	0.8560179978
666	0.3621974155	0.8560179978
667	0.3621825279	0.8560179978
668	0.3621698269	0.8560179978
669	0.3621180365	0.8560179978
670	0.3619869648	0.8560179978
671	0.3619749811	0.8560179978
672	0.3618527184	0.8560179978
673	0.3618442622	0.8560179978
674	0.3618046266	0.8560179978
675	0.3618036345	0.8560179978
676	0.3616821879	0.8560179978
677	0.361681547	0.8560179978
678	0.3616473516	0.8560179978
679	0.361646364	0.8560179978
680	0.3614786204	0.8560179978
681	0.361442488	0.8560179978
682	0.3613674662	0.8560179978
683	0.3613121804	0.8560179978
684	0.3611514793	0.8560179978
685	0.3611502276	0.8560179978
686	0.3611502276	0.8560179978
687	0.3611273821	0.8560179978
688	0.3610558554	0.8560179978
689	0.3608919548	0.8560179978
690	0.3608385472	0.8560179978
691	0.3608371591	0.8560179978
692	0.3608260568	0.8560179978
693	0.3607019871	0.8560179978
694	0.3606354294	0.8560179978
695	0.3606164687	0.8560179978
696	0.360578129	0.8560179978
697	0.3604505148	0.8571428571
698	0.3604128861	0.8571428571
699	0.3602604451	0.8571428571
700	0.3601789265	0.8571428571
701	0.3599254343	0.8571428571
702	0.3597822817	0.8582677165
703	0.3596216513	0.8582677165
704	0.359530219	0.8582677165
705	0.3595191926	0.8582677165
706	0.3594727488	0.8582677165
707	0.3594143513	0.8582677165
708	0.3594137565	0.8582677165
709	0.3594029779	0.8582677165
710	0.3593474788	0.8582677165
711	0.3592329496	0.8582677165
712	0.359128887	0.8582677165
713	0.3591140429	0.8582677165
714	0.3590825065	0.8582677165
715	0.3589469177	0.8582677165
716	0.3588946334	0.8582677165
717	0.3588946334	0.8582677165
718	0.3588799727	0.8582677165
719	0.3587971229	0.8582677165
720	0.3587908261	0.8582677165
721	0.3587636045	0.8582677165
722	0.3587306394	0.8582677165
723	0.3587197703	0.8582677165
724	0.3585576876	0.8582677165
725	0.3584779046	0.8582677165
726	0.3584081543	0.8582677165
727	0.3583337405	0.8593925759
728	0.3582499061	0.8593925759
729	0.3582023043	0.8593925759
730	0.3581253701	0.8593925759
731	0.3580952823	0.8593925759
732	0.3580616447	0.8593925759
733	0.3580238977	0.8593925759
734	0.3577066045	0.8593925759
735	0.3576971365	0.8593925759
736	0.3576147136	0.8593925759
737	0.3574914058	0.8582677165
738	0.3574704303	0.8582677165
739	0.3574199161	0.8582677165
740	0.3573563747	0.8582677165
741	0.3573334023	0.8582677165
742	0.3573173511	0.8582677165
743	0.3572314234	0.8593925759
744	0.3571841828	0.8593925759
745	0.3570882777	0.8593925759
746	0.357062774	0.8593925759
747	0.3570611116	0.8593925759
748	0.3569861736	0.8593925759
749	0.3568585156	0.8582677165
750	0.3567996378	0.8582677165
751	0.356799498	0.8582677165
752	0.3567226793	0.8582677165
753	0.3565909669	0.8582677165
754	0.3565820566	0.8582677165
755	0.3565820552	0.8582677165
756	0.3565446926	0.8582677165
757	0.3565194177	0.8582677165
758	0.3562747952	0.8582677165
759	0.3562736586	0.8582677165
760	0.3562645169	0.8582677165
761	0.3561760864	0.8582677165
762	0.3561691479	0.8582677165
763	0.3561530859	0.8582677165
764	0.3560843178	0.8582677165
765	0.3559702844	0.8582677165
766	0.3559693143	0.8582677165
767	0.3559294367	0.8582677165
768	0.3557624546	0.8582677165
769	0.3557203888	0.8582677165
770	0.355614789	0.8593925759
771	0.3555159633	0.8593925759
772	0.3554213946	0.8605174353
773	0.3553288522	0.8605174353
774	0.3552487049	0.8593925759
775	0.3552313101	0.8605174353
776	0.3550988919	0.8605174353
777	0.354931321	0.8605174353
778	0.3549064274	0.8605174353
779	0.3548131545	0.8605174353
780	0.3548007458	0.8605174353
781	0.3547883122	0.8605174353
782	0.3546882725	0.8605174353
783	0.3546882725	0.8605174353
784	0.3546717416	0.8605174353
785	0.3546702308	0.8605174353
786	0.354606241	0.8605174353
787	0.3544823835	0.8605174353
788	0.3542708205	0.8605174353
789	0.3540831979	0.8605174353
790	0.3540791786	0.8605174353
791	0.3540099297	0.8605174353
792	0.3540099297	0.8605174353
793	0.3538864957	0.8605174353
794	0.3536122961	0.8605174353
795	0.3536035991	0.8605174353
796	0.3535550079	0.8605174353
797	0.3535538679	0.8605174353
798	0.3534674019	0.8605174353
799	0.3534533384	0.8605174353
800	0.3533923627	0.8605174353
801	0.3533850104	0.8605174353
802	0.353346393	0.8605174353
803	0.3533366818	0.8605174353
804	0.3532189248	0.8605174353
805	0.353135934	0.8605174353
806	0.3531002573	0.8605174353
807	0.3530931569	0.8605174353
808	0.3530347158	0.8605174353
809	0.3530167464	0.8605174353
810	0.3528966526	0.8616422947
811	0.3527112608	0.8616422947
812	0.3525602115	0.8616422947
813	0.3524994245	0.8616422947
814	0.3524728974	0.8616422947
815	0.3524537701	0.8616422947
816	0.352444488	0.8616422947
817	0.3524163547	0.8616422947
818	0.3524094722	0.8616422947
819	0.3523324214	0.8616422947
820	0.3523051916	0.8616422947
821	0.3523039474	0.8616422947
822	0.352296254	0.8616422947
823	0.3522234369	0.8616422947
824	0.3521949058	0.8627671541
825	0.3521541264	0.8627671541
826	0.3520541976	0.8627671541
827	0.3520164704	0.8627671541
828	0.3519497846	0.8627671541
829	0.3519244799	0.8627671541
830	0.3518642131	0.8627671541
831	0.351861094	0.8627671541
832	0.3516990385	0.8627671541
833	0.3515837995	0.8638920135
834	0.3515837989	0.8638920135
835	0.3515197926	0.8638920135
836	0.3514358014	0.8638920135
837	0.3513398125	0.8638920135
838	0.3512451526	0.8638920135
839	0.351167296	0.8638920135
840	0.351132871	0.8638920135
841	0.3510851437	0.8638920135
842	0.350879571	0.8638920135
843	0.3508677696	0.8638920135
844	0.3508264598	0.8638920135
845	0.3508203681	0.8638920135
846	0.3508037495	0.8638920135
847	0.3507415777	0.8638920135
848	0.3506532642	0.8638920135
849	0.3506208202	0.8638920135
850	0.3505633174	0.8638920135
851	0.3504485635	0.8638920135
852	0.3504482692	0.8638920135
853	0.3503711774	0.8638920135
854	0.3503048962	0.8638920135
855	0.3501460236	0.8638920135
856	0.3500846976	0.8638920135
857	0.3499429905	0.8638920135
858	0.3498700091	0.8638920135
859	0.3498215305	0.8638920135
860	0.3497181913	0.8638920135
861	0.3496092336	0.8638920135
862	0.3495574682	0.8638920135
863	0.3495410695	0.8638920135
864	0.3494877497	0.8638920135
865	0.3494566978	0.8638920135
866	0.3492871485	0.8638920135
867	0.3491731544	0.8638920135
868	0.3491147705	0.8638920135
869	0.3489709226	0.8638920135
870	0.3489081507	0.8638920135
871	0.3488864985	0.8638920135
872	0.3487423527	0.8638920135
873	0.3484557774	0.8638920135
874	0.3483160538	0.8638920135
875	0.3482728684	0.8638920135
876	0.3482116806	0.8638920135
877	0.3479782661	0.8638920135
878	0.3478829011	0.8638920135
879	0.3478101628	0.8638920135
880	0.3476483614	0.8638920135
881	0.3476228597	0.8638920135
882	0.347557778	0.8638920135
883	0.3475041446	0.8638920135
