iter	Logloss	Accuracy
309	0.3474598176	0.86125
310	0.3472227582	0.86125
311	0.3470289284	0.86125
312	0.3468890404	0.86125
313	0.3468678849	0.86125
314	0.3461886284	0.8625
315	0.3461039586	0.8625
316	0.3459173316	0.8625
317	0.3455046046	0.8675
318	0.3451327748	0.86625
319	0.3449505732	0.8675
320	0.344707853	0.8675
321	0.3445155203	0.8675
322	0.3436623885	0.87125
323	0.343326473	0.87125
324	0.3430445468	0.87125
325	0.3427838453	0.8725
326	0.3425771079	0.8725
327	0.3423085395	0.8725
328	0.3421162724	0.8725
329	0.3418552783	0.8725
330	0.3418195057	0.8725
331	0.3415545996	0.87375
332	0.3414775859	0.87375
333	0.3410821369	0.8725
334	0.3408937915	0.8725
335	0.340651589	0.87375
336	0.3405062263	0.875
337	0.3402342723	0.87375
338	0.3401225122	0.87375
339	0.3397844264	0.87625
340	0.3396841679	0.87625
341	0.3393923306	0.87625
342	0.3392902061	0.87625
343	0.3391141192	0.87625
344	0.3389869396	0.87625
345	0.338842069	0.87625
346	0.3385445898	0.87625
347	0.3382365615	0.87625
348	0.3379780394	0.8775
349	0.3378846257	0.8775
350	0.3373237555	0.87875
351	0.3371889133	0.87875
352	0.3369664534	0.87875
353	0.3369514646	0.87875
354	0.3368812736	0.87875
355	0.336803054	0.87875
356	0.3367340965	0.87875
357	0.3365322195	0.87875
358	0.3361768215	0.87875
359	0.3361408045	0.87875
360	0.3354884995	0.88
361	0.335392185	0.88
362	0.3349881753	0.88
363	0.3348602358	0.88
364	0.3347265928	0.88
365	0.3345437792	0.88
366	0.3344869991	0.88
367	0.3342761701	0.88125
368	0.3339429457	0.88
369	0.3336085923	0.88125
370	0.3334524101	0.88125
371	0.333433799	0.88125
372	0.3332941966	0.88
373	0.3329728456	0.88125
374	0.3326132978	0.88375
375	0.3324299389	0.88375
376	0.3323437427	0.88375
377	0.3321146035	0.88375
378	0.3319278444	0.885
379	0.3317810421	0.88625
380	0.3313624139	0.885
381	0.3313175612	0.885
382	0.3310879217	0.88625
383	0.3307911925	0.885
384	0.3307568404	0.885
385	0.3304506313	0.885
386	0.3301251831	0.88625
387	0.329896274	0.8875
388	0.3297386299	0.8875
389	0.3297230172	0.8875
390	0.3295267556	0.8875
391	0.3293907931	0.8875
392	0.3289763495	0.8875
393	0.3289322343	0.8875
394	0.3286283726	0.8875
395	0.3283823586	0.8875
396	0.3281297914	0.885
397	0.3280904046	0.885
398	0.3274269109	0.88625
399	0.3273809609	0.88625
400	0.3271830994	0.8875
401	0.326950184	0.8875
402	0.3265394501	0.8875
403	0.3264600846	0.8875
404	0.3260321852	0.88875
405	0.325845329	0.88875
406	0.3252038457	0.89
407	0.3249216773	0.89
408	0.3248807741	0.89
409	0.3247481069	0.89
410	0.3246160359	0.89
411	0.3244934823	0.89
412	0.3242549776	0.89
413	0.3240899528	0.89
414	0.3237800897	0.89
415	0.3236595502	0.89
416	0.3233969719	0.89125
417	0.3231413236	0.89125
418	0.3230866598	0.89125
419	0.3230381232	0.89125
420	0.3230066644	0.89125
421	0.3228649323	0.89125
422	0.3227871498	0.89125
423	0.3226035125	0.89125
424	0.3224690199	0.89125
425	0.3223486791	0.89125
426	0.3221358587	0.8925
427	0.3218274707	0.8925
428	0.3216998712	0.89125
429	0.321671277	0.89125
430	0.3214550985	0.89125
431	0.3212974428	0.8925
432	0.3210981284	0.8925
433	0.320624928	0.8925
434	0.3202214238	0.89125
435	0.3201477928	0.89125
436	0.319972211	0.89125
437	0.3198223743	0.89125
438	0.3195988948	0.89125
439	0.3192961252	0.89125
440	0.3189101618	0.89125
441	0.3187633945	0.89125
442	0.318721158	0.89125
443	0.318440963	0.8925
444	0.318149295	0.89375
445	0.3180191662	0.8925
446	0.3179639905	0.8925
447	0.3178530712	0.8925
448	0.3176250723	0.89125
449	0.3174704016	0.89125
450	0.3173040646	0.8925
451	0.3171792911	0.8925
452	0.3170760257	0.8925
453	0.3170363337	0.8925
454	0.3170034051	0.8925
455	0.316926711	0.8925
456	0.3168638785	0.8925
457	0.3167763154	0.8925
458	0.316241971	0.8925
459	0.3159514991	0.8925
460	0.3156404414	0.8925
461	0.3155319951	0.8925
462	0.3153524822	0.8925
463	0.315274438	0.8925
464	0.3151528567	0.8925
465	0.3149801731	0.8925
466	0.314755561	0.89375
467	0.3145442529	0.89375
468	0.3141346125	0.89375
469	0.3140049073	0.89375
470	0.3138030761	0.89375
471	0.3137092545	0.89375
472	0.3134659604	0.89375
473	0.3132034072	0.89375
474	0.3126328742	0.89375
475	0.3125239019	0.89375
476	0.3124357426	0.89375
477	0.3124107048	0.89375
478	0.3122819701	0.89375
479	0.312058262	0.89375
480	0.3118527065	0.89375
481	0.3118380677	0.89375
482	0.3117329402	0.89375
483	0.311564349	0.89375
484	0.3112197293	0.89375
485	0.3110359221	0.89375
486	0.3109451167	0.89375
487	0.3107625011	0.89375
488	0.3106193879	0.895
489	0.3104864074	0.895
490	0.3104227123	0.895
491	0.3103151309	0.8975
492	0.3100716558	0.89625
493	0.3098304519	0.8975
494	0.3097928104	0.89625
495	0.3093706407	0.89625
496	0.3092227268	0.89625
497	0.3090377766	0.89875
498	0.3089832419	0.89875
499	0.3086713537	0.89875
500	0.3086362131	0.89875
501	0.308254705	0.89875
502	0.3081702251	0.89875
503	0.3080104297	0.89875
504	0.3078937574	0.9
505	0.3078738997	0.89875
506	0.3075912071	0.9
507	0.3073029218	0.9
508	0.3071761355	0.9
509	0.3068601078	0.9
510	0.3068341744	0.9
511	0.3065001014	0.9
512	0.3062317019	0.9
513	0.3058837402	0.9
514	0.305615978	0.90125
515	0.3055428636	0.90125
516	0.3050278991	0.90125
517	0.3050005229	0.90125
518	0.3048140482	0.9025
519	0.3044140074	0.90125
520	0.3043255685	0.90125
521	0.3042014336	0.9025
522	0.3039678609	0.9025
523	0.3039527886	0.9025
524	0.3037609652	0.9025
525	0.3036340339	0.9025
526	0.3036141456	0.9025
527	0.3031968626	0.9025
528	0.3029271286	0.9025
529	0.3029116774	0.9025
530	0.3025197316	0.9025
531	0.3023882624	0.9025
532	0.3022303359	0.9025
533	0.3021489665	0.9025
534	0.301910246	0.9025
535	0.3017939897	0.9025
536	0.3015847477	0.9025
537	0.301389844	0.9025
538	0.3010907467	0.9025
539	0.3010704975	0.9025
540	0.3009716627	0.9025
541	0.3007973951	0.9025
542	0.3004988766	0.9025
543	0.3004790913	0.9025
544	0.300338346	0.9025
545	0.3001271068	0.9025
546	0.2999127924	0.9025
547	0.299828359	0.9025
548	0.2995795784	0.9025
549	0.2992241867	0.9025
550	0.2989872133	0.9025
551	0.2987163455	0.9025
552	0.2984639953	0.9025
553	0.2983449912	0.9025
554	0.2981838711	0.9025
555	0.2979242861	0.9025
556	0.2975048034	0.9025
557	0.2974344721	0.9025
558	0.29709498	0.90375
559	0.2970452381	0.90375
560	0.2965824173	0.9025
561	0.2964053043	0.9025
562	0.2963377976	0.9025
563	0.2960160879	0.9025
564	0.2959921714	0.9025
565	0.2958909946	0.90375
566	0.29540693	0.90375
567	0.2951825925	0.90375
568	0.2951215347	0.90375
569	0.2949152913	0.90375
570	0.2946679349	0.90375
571	0.2944736168	0.90375
572	0.2943110683	0.90375
573	0.2941220985	0.90375
574	0.2936113012	0.90375
575	0.2935017053	0.90375
576	0.2931908435	0.90375
577	0.2929861983	0.90375
578	0.2925988302	0.90375
579	0.2924793987	0.90375
580	0.2921226572	0.90375
581	0.291875384	0.90375
582	0.291787582	0.90375
583	0.2916389534	0.90375
584	0.2915100866	0.90375
585	0.2913476479	0.90375
586	0.2909217998	0.90375
587	0.2908856583	0.90375
588	0.2905031517	0.90375
589	0.2902129425	0.90375
590	0.2900616807	0.90375
591	0.2897893517	0.90375
592	0.2894560609	0.90375
593	0.2892365667	0.905
594	0.2891536941	0.905
595	0.2887885848	0.905
596	0.2884711738	0.905
597	0.2883881104	0.905
598	0.2883064349	0.905
599	0.2882851937	0.905
600	0.2881780299	0.905
601	0.2880841031	0.905
602	0.2879123216	0.905
603	0.287884211	0.905
604	0.2877682385	0.905
605	0.2877018059	0.905
606	0.2875311356	0.905
607	0.2872741571	0.905
608	0.2869633396	0.905
609	0.286476362	0.905
610	0.2863861063	0.905
611	0.2863099835	0.905
612	0.2858876326	0.905
613	0.2856393121	0.905
614	0.2853437122	0.905
615	0.2853220122	0.905
616	0.2850223583	0.905
617	0.2849318743	0.905
618	0.2848813108	0.905
619	0.2848715581	0.905
620	0.2846908053	0.905
621	0.2845024345	0.905
622	0.2843029493	0.905
623	0.2841454316	0.905
624	0.2838500775	0.905
625	0.2836154183	0.905
626	0.2831024163	0.905
627	0.2829775913	0.90625
628	0.2829079304	0.90625
629	0.2824793891	0.90625
630	0.2822925009	0.90625
631	0.2822162621	0.90625
632	0.2821593902	0.90625
633	0.2820444605	0.90625
634	0.2819712668	0.90625
635	0.2818674317	0.90625
636	0.2818253025	0.90625
637	0.281813086	0.90625
638	0.2815566098	0.90625
639	0.2811952508	0.90625
640	0.2810597093	0.90625
641	0.2807868572	0.9075
642	0.2805856256	0.9075
643	0.2805047205	0.9075
644	0.2803234485	0.90625
645	0.2801059712	0.90625
646	0.2798553756	0.90625
647	0.2795495879	0.90625
648	0.2793396304	0.90625
649	0.2789612251	0.90625
650	0.2789076695	0.90625
651	0.2785131166	0.90625
652	0.2784823039	0.90625
653	0.2784392786	0.90625
654	0.2781433207	0.90625
655	0.2778790754	0.90625
656	0.2778037283	0.90625
657	0.2777655245	0.90625
658	0.2776262708	0.90875
659	0.2775532922	0.90875
660	0.2774412579	0.90875
661	0.2774115522	0.90875
662	0.2773910701	0.90875
663	0.2771606535	0.90875
664	0.277049072	0.90875
665	0.2769787258	0.90875
666	0.2769450509	0.90875
667	0.2767893267	0.90875
668	0.2767693253	0.90875
669	0.2767434645	0.90875
670	0.2765793112	0.90875
671	0.2765424355	0.90875
672	0.2763867788	0.90875
673	0.2761276322	0.90875
674	0.2759546907	0.90875
675	0.2758971127	0.90875
676	0.2758021998	0.90875
677	0.2757252273	0.90875
678	0.2756843581	0.90875
679	0.2756204989	0.91
680	0.2755719363	0.91
681	0.27554841	0.91
682	0.2750884068	0.91
683	0.2748677615	0.91
684	0.2748543955	0.91
685	0.2747893098	0.91
686	0.2746038314	0.91
687	0.2743015546	0.91
688	0.2742685019	0.91
689	0.2742446627	0.91
690	0.2741315545	0.91
691	0.2740933499	0.91
692	0.2740654844	0.91
693	0.2739383151	0.91
694	0.2736868963	0.91
695	0.2734010537	0.91
696	0.273317393	0.90875
697	0.2732732022	0.90875
698	0.2732390641	0.90875
699	0.2730628836	0.90875
700	0.2728517266	0.90875
701	0.2726669008	0.90875
702	0.2726104666	0.90875
703	0.2725424077	0.90875
704	0.2723132779	0.90875
705	0.2722285801	0.90875
706	0.2721535314	0.90875
707	0.2719371381	0.90875
708	0.2719039297	0.90875
709	0.2715565742	0.90875
710	0.2713502802	0.90875
711	0.2713058868	0.90875
712	0.2710403935	0.90875
713	0.2708981545	0.91
714	0.2708282975	0.91
715	0.2706213542	0.90875
716	0.2705579865	0.90875
717	0.2704669192	0.90875
718	0.2704114784	0.90875
719	0.2703917529	0.90875
720	0.2703456628	0.90875
721	0.2702994699	0.90875
722	0.2701069226	0.91
723	0.2699804758	0.91
724	0.2696906238	0.91
725	0.2695812636	0.90875
726	0.2694767895	0.91
727	0.2694195294	0.91
728	0.2693741747	0.91
729	0.2691625076	0.90875
730	0.2691187668	0.91
731	0.2688777611	0.91
732	0.2687905689	0.91
733	0.2685197944	0.91
734	0.2682903629	0.91
735	0.2681091823	0.91
736	0.2680654247	0.91
737	0.2676581571	0.91125
738	0.2673571379	0.91125
739	0.2673117306	0.91125
740	0.2672894262	0.91125
741	0.2672228323	0.91125
742	0.2668185424	0.9125
743	0.2665148538	0.9125
744	0.2663973239	0.9125
745	0.2663871155	0.9125
746	0.2662626639	0.9125
747	0.2661197909	0.9125
748	0.2660848323	0.9125
749	0.2660787868	0.91375
750	0.2657693039	0.91375
751	0.265658874	0.91375
752	0.2655291194	0.91375
753	0.2653984459	0.91375
754	0.2651730138	0.91375
755	0.2649464587	0.91375
756	0.2649386562	0.91375
757	0.2648890578	0.91375
758	0.2648767382	0.91375
759	0.2645910085	0.9125
760	0.2644819305	0.91375
761	0.2644098016	0.91375
762	0.2643286782	0.915
763	0.2641830717	0.915
764	0.264153756	0.915
765	0.264133764	0.915
766	0.263855468	0.915
767	0.2636427015	0.915
768	0.2636329693	0.915
769	0.2635860742	0.915
770	0.2634597235	0.915
771	0.2633128521	0.915
772	0.2632948015	0.915
773	0.2632516768	0.915
774	0.2632180448	0.91375
775	0.2630713995	0.91375
776	0.262895492	0.91375
777	0.2627044443	0.91375
778	0.2626600063	0.91375
779	0.2626402215	0.91375
780	0.2626102863	0.91375
781	0.2625927913	0.91375
782	0.262547151	0.91375
783	0.2625101764	0.91375
784	0.2624819589	0.915
785	0.2624009991	0.915
786	0.2623760331	0.915
787	0.2621296502	0.915
788	0.2618254718	0.915
789	0.2616456065	0.915
790	0.2615117015	0.915
791	0.2614204399	0.915
792	0.2612264048	0.915
793	0.2611875183	0.915
794	0.2608739853	0.915
795	0.2607474838	0.915
796	0.2606295317	0.915
797	0.2603239276	0.915
798	0.2601726043	0.915
799	0.2601466244	0.915
800	0.2600759832	0.915
801	0.2600658176	0.915
802	0.2599163677	0.915
803	0.259543652	0.915
804	0.2593752924	0.915
805	0.259234614	0.915
806	0.2590974031	0.915
807	0.2590486311	0.915
808	0.2589182909	0.915
809	0.2586495778	0.915
810	0.2586387792	0.915
811	0.2585609533	0.915
812	0.2585266954	0.915
813	0.258425808	0.915
814	0.2584179274	0.915
815	0.2583161889	0.915
816	0.2582879838	0.915
817	0.2580956233	0.915
818	0.2580633173	0.915
819	0.2580224069	0.915
820	0.257826073	0.915
821	0.2578134554	0.915
822	0.257604475	0.915
823	0.2573831157	0.915
824	0.2571659623	0.915
825	0.2570282832	0.915
826	0.2569100961	0.915
827	0.2567004964	0.915
828	0.2566077347	0.915
829	0.2564095917	0.915
830	0.2561568007	0.91375
831	0.2558606323	0.91375
832	0.2558551089	0.91375
833	0.255613718	0.91375
834	0.2555436778	0.91375
835	0.2553712554	0.91375
836	0.2551232972	0.91375
837	0.2550669683	0.91375
838	0.2550190897	0.915
839	0.2550003597	0.915
840	0.2549145547	0.915
841	0.2546686822	0.91625
842	0.2545846723	0.91625
843	0.2545632256	0.91625
844	0.2544496523	0.91625
845	0.2542784021	0.915
846	0.2541971424	0.915
847	0.2541744905	0.91625
848	0.2540385103	0.91625
849	0.2538414221	0.91625
850	0.2537580642	0.91625
851	0.2534735434	0.91625
852	0.2533442047	0.915
853	0.2532219803	0.915
854	0.2529837018	0.915
855	0.2529315825	0.915
856	0.2527916017	0.915
857	0.2526742056	0.915
858	0.2524743215	0.915
859	0.2522373315	0.91625
860	0.2520614716	0.9175
861	0.251980329	0.9175
862	0.251657943	0.9175
863	0.2513816398	0.91875
864	0.2512326002	0.91875
865	0.2510997838	0.91875
866	0.2508756474	0.91875
867	0.2507595827	0.91875
868	0.2506749203	0.91875
869	0.2503959304	0.91875
870	0.2503564408	0.9175
871	0.2501594121	0.9175
872	0.2501376319	0.9175
873	0.250110986	0.91875
874	0.2499471076	0.91875
875	0.2497408324	0.91875
876	0.2496937593	0.91875
877	0.2495497233	0.91875
878	0.249462007	0.91875
879	0.2493629082	0.91875
880	0.2493323589	0.91875
881	0.2492472721	0.91875
882	0.2492002417	0.91875
883	0.2490659658	0.91875
884	0.2489874831	0.91875
885	0.2489742557	0.91875
886	0.2487911456	0.91875
887	0.248686428	0.91875
888	0.2486643233	0.91875
889	0.2485333987	0.91875
890	0.2484239064	0.91875
891	0.2482906408	0.91875
892	0.2482718818	0.91875
893	0.2482540144	0.91875
894	0.2481802492	0.91875
895	0.2481334673	0.91875
896	0.2481113033	0.91875
897	0.2480846006	0.91875
898	0.2480555649	0.91875
899	0.2479385075	0.91875
900	0.247757806	0.91875
901	0.247533529	0.92
902	0.247305048	0.92
903	0.2471392718	0.92125
904	0.2470154439	0.9225
905	0.24698107	0.9225
906	0.246917655	0.92125
907	0.2468933555	0.92125
908	0.2467928429	0.9225
909	0.2467668757	0.9225
910	0.2465804025	0.9225
911	0.2462674201	0.9225
912	0.2461880273	0.92125
913	0.2461296302	0.9225
914	0.2460746077	0.92125
915	0.2460399266	0.92125
916	0.2458559579	0.9225
917	0.2457774249	0.9225
918	0.2456460651	0.9225
919	0.2455221316	0.92375
920	0.2454615318	0.92375
921	0.2454528708	0.92375
922	0.2453371895	0.92375
923	0.2453201868	0.92375
924	0.2452680859	0.92375
925	0.2450905246	0.92375
926	0.2449069888	0.92375
927	0.2447599464	0.92375
928	0.2446216175	0.92375
929	0.2445075657	0.92375
930	0.2444767275	0.92375
931	0.2443939751	0.92375
932	0.2443758234	0.92375
933	0.2443404096	0.92375
934	0.2442334513	0.92375
935	0.2442184678	0.92375
936	0.2441257678	0.92375
937	0.2440963148	0.92375
938	0.2440704679	0.92375
939	0.2438199831	0.92625
940	0.2434884433	0.925
941	0.2429952508	0.925
942	0.2428584776	0.925
943	0.2428393738	0.925
944	0.2427695234	0.925
945	0.2425633344	0.925
946	0.2423983693	0.925
947	0.242252489	0.925
948	0.242234001	0.925
949	0.2420584004	0.925
950	0.2420457568	0.925
951	0.2420076319	0.925
952	0.2419395929	0.925
953	0.241917274	0.925
954	0.2418465992	0.925
955	0.2418376697	0.925
956	0.2417958133	0.925
957	0.2417836324	0.925
958	0.241770504	0.925
959	0.2415460446	0.925
960	0.2415358973	0.925
961	0.2414454802	0.925
962	0.2413638705	0.925
963	0.2413296113	0.925
964	0.241302823	0.925
965	0.2411457274	0.925
966	0.2410937958	0.925
967	0.2410533127	0.925
968	0.2408852604	0.925
969	0.2404790357	0.92625
970	0.2402916468	0.92625
971	0.2402513725	0.92625
972	0.240127137	0.92625
973	0.2400020647	0.92625
974	0.2397424389	0.92625
975	0.2396449594	0.92625
976	0.2395182462	0.92625
977	0.2394809086	0.92625
978	0.2394148392	0.92625
979	0.2392745567	0.92625
980	0.2392148616	0.925
981	0.2390696515	0.925
982	0.2389734348	0.925
983	0.2388852591	0.925
984	0.2388639765	0.925
985	0.2386638806	0.925
986	0.2384822122	0.925
987	0.2383845549	0.92625
988	0.238374275	0.92625
989	0.2382891548	0.92625
990	0.2382303267	0.92625
991	0.2381380135	0.92625
992	0.2381281872	0.92625
993	0.2380540879	0.92625
994	0.2380119463	0.92625
995	0.237757619	0.92625
996	0.2375530533	0.925
997	0.2375222937	0.925
998	0.2372746197	0.92625
999	0.2372623448	0.92625
