iter	Passed	Remaining
368	970	1659
369	973	1657
370	977	1656
371	979	1653
372	981	1649
373	984	1647
374	986	1643
375	988	1640
376	990	1637
377	993	1635
378	996	1633
379	999	1630
380	1002	1627
381	1004	1624
382	1005	1620
383	1008	1617
384	1010	1614
385	1013	1611
386	1015	1608
387	1019	1608
388	1022	1605
389	1025	1604
390	1028	1601
391	1030	1597
392	1032	1594
393	1034	1591
394	1037	1588
395	1039	1585
396	1041	1582
397	1043	1579
398	1046	1575
399	1048	1573
400	1050	1569
401	1053	1566
402	1056	1565
403	1058	1561
404	1060	1558
405	1063	1555
406	1066	1553
407	1068	1550
408	1070	1547
409	1073	1545
410	1075	1541
411	1078	1538
412	1081	1536
413	1082	1532
414	1085	1529
415	1088	1527
416	1090	1524
417	1092	1521
418	1094	1518
419	1097	1515
420	1099	1511
421	1101	1508
422	1102	1504
423	1105	1502
424	1108	1499
425	1110	1496
426	1114	1495
427	1117	1493
428	1119	1489
429	1121	1486
430	1124	1484
431	1126	1481
432	1129	1478
433	1134	1479
434	1140	1481
435	1141	1477
436	1144	1474
437	1148	1473
438	1149	1469
439	1153	1468
440	1156	1466
441	1159	1463
442	1164	1463
443	1167	1462
444	1171	1461
445	1176	1460
446	1179	1459
447	1185	1461
448	1189	1460
449	1195	1460
450	1199	1460
451	1205	1461
452	1209	1460
453	1214	1460
454	1217	1458
455	1220	1455
456	1222	1452
457	1225	1449
458	1228	1448
459	1230	1445
460	1233	1442
461	1237	1441
462	1239	1437
463	1242	1435
464	1245	1433
465	1247	1429
466	1250	1427
467	1253	1424
468	1255	1421
469	1259	1419
470	1262	1417
471	1264	1414
472	1267	1412
473	1269	1409
474	1272	1406
475	1276	1405
476	1278	1401
477	1280	1398
478	1283	1395
479	1286	1393
480	1288	1390
481	1291	1387
482	1293	1384
483	1295	1381
484	1298	1379
485	1300	1375
486	1303	1372
487	1306	1371
488	1317	1376
489	1429	1487
490	1431	1484
491	1435	1482
492	1437	1478
493	1439	1474
494	1442	1471
495	1443	1467
496	1446	1463
497	1449	1461
498	1452	1457
499	1453	1453
500	1455	1449
501	1459	1447
502	1461	1443
503	1463	1440
504	1466	1437
505	1468	1434
506	1470	1430
507	1473	1427
508	1476	1424
509	1479	1421
510	1481	1417
511	1484	1414
512	1486	1411
513	1489	1408
514	1491	1404
515	1493	1400
516	1495	1397
517	1498	1394
518	1500	1390
519	1502	1386
520	1506	1385
521	1508	1381
522	1510	1378
523	1513	1374
524	1515	1371
525	1518	1368
526	1522	1366
527	1524	1362
528	1526	1359
529	1530	1357
530	1534	1355
531	1537	1352
532	1540	1349
533	1542	1345
534	1546	1343
535	1548	1340
536	1550	1336
537	1552	1333
538	1555	1330
539	1558	1327
540	1560	1324
541	1563	1321
542	1566	1318
543	1567	1314
544	1571	1311
545	1573	1308
546	1575	1304
547	1578	1302
548	1580	1298
549	1583	1295
550	1585	1292
551	1588	1289
552	1590	1285
553	1593	1282
554	1596	1279
555	1598	1276
556	1601	1273
557	1604	1270
558	1606	1267
559	1609	1264
560	1611	1261
561	1614	1258
562	1617	1255
563	1619	1252
564	1621	1248
565	1623	1245
566	1626	1242
567	1628	1238
568	1631	1235
569	1633	1232
570	1635	1229
571	1637	1225
572	1640	1222
573	1643	1219
574	1646	1216
575	1649	1214
576	1651	1210
577	1654	1207
578	1656	1204
579	1658	1201
580	1661	1197
581	1663	1195
582	1667	1192
583	1669	1189
584	1671	1185
585	1674	1183
586	1676	1179
587	1679	1176
588	1682	1174
589	1684	1170
590	1686	1167
591	1689	1164
592	1692	1161
593	1695	1159
594	1699	1156
595	1701	1153
596	1704	1150
597	1706	1147
598	1708	1143
599	1711	1141
600	1714	1138
601	1717	1135
602	1719	1132
603	1724	1130
604	1727	1128
605	1731	1126
606	1734	1122
607	1736	1119
608	1739	1116
609	1742	1113
610	1744	1110
611	1747	1107
612	1750	1104
613	1752	1101
614	1755	1098
615	1757	1095
616	1759	1092
617	1762	1089
618	1764	1086
619	1766	1082
620	1770	1080
621	1772	1077
622	1775	1074
623	1778	1071
624	1780	1068
625	1782	1065
626	1786	1062
627	1789	1059
628	1791	1056
629	1794	1053
630	1796	1050
631	1798	1047
632	1801	1044
633	1804	1041
634	1806	1038
635	1809	1035
636	1812	1032
637	1813	1029
638	1817	1026
639	1819	1023
640	1821	1019
641	1823	1016
642	1825	1013
643	1828	1010
644	1830	1007
645	1836	1006
646	1840	1003
647	1842	1001
648	1845	997
649	1848	995
650	1851	992
651	1854	989
652	1856	986
653	1859	983
654	1861	980
655	1863	977
656	1866	974
657	1868	970
658	1870	967
659	1872	964
660	1875	961
661	1877	958
662	1879	955
663	1882	952
664	1884	949
665	1886	946
666	1888	943
667	1892	940
668	1895	937
669	1897	934
670	1900	931
671	1902	928
672	1904	925
673	1908	923
674	1911	920
675	1913	917
676	1916	914
677	1918	911
678	1923	909
679	1927	906
680	1931	904
681	1939	904
682	1947	903
683	1954	903
684	1957	900
685	1959	897
686	1963	894
687	1965	891
688	1968	888
689	1971	885
690	1973	882
691	1975	879
692	1979	876
693	1981	873
694	1983	870
695	1987	868
696	1989	865
697	1991	861
698	1994	858
699	1997	856
700	1999	853
701	2003	850
702	2005	847
703	2008	844
704	2011	841
705	2013	838
706	2015	835
707	2017	831
708	2019	828
709	2021	825
710	2023	822
711	2025	819
712	2028	816
713	2031	813
714	2034	810
715	2037	808
716	2040	805
717	2042	802
718	2045	799
719	2047	796
720	2050	793
721	2053	790
722	2055	787
723	2057	784
724	2060	781
725	2063	778
726	2065	775
727	2068	772
728	2071	770
729	2073	766
730	2076	764
731	2079	761
732	2082	758
733	2084	755
734	2087	752
735	2089	749
736	2093	747
737	2096	744
738	2098	741
739	2102	738
740	2104	735
741	2108	733
742	2110	730
743	2112	727
744	2115	724
745	2118	721
746	2123	719
747	2126	716
748	2129	713
749	2132	710
750	2134	707
751	2136	704
752	2140	702
753	2143	699
754	2145	696
755	2149	693
756	2152	690
757	2154	687
758	2157	684
759	2159	681
760	2160	678
761	2164	675
762	2166	673
763	2169	670
764	2171	667
765	2173	664
766	2176	661
767	2178	658
768	2180	655
769	2183	652
770	2185	649
771	2187	646
772	2191	643
773	2193	640
774	2196	637
775	2199	635
776	2201	631
777	2205	629
778	2207	626
779	2209	623
780	2212	620
781	2214	617
782	2216	614
783	2219	611
784	2221	608
785	2223	605
786	2226	602
787	2228	599
788	2231	596
789	2233	593
790	2236	590
791	2239	588
792	2241	585
793	2245	582
794	2247	579
795	2249	576
796	2252	573
797	2254	570
798	2257	567
799	2260	565
800	2263	562
801	2266	559
802	2269	556
803	2271	553
804	2274	550
805	2277	548
806	2279	545
807	2281	542
808	2283	539
809	2287	536
810	2289	533
811	2293	530
812	2296	528
813	2299	525
814	2302	522
815	2304	519
816	2308	517
817	2311	514
818	2315	511
819	2322	509
820	2327	507
821	2329	504
822	2332	501
823	2335	498
824	2337	495
825	2340	493
826	2343	490
827	2345	487
828	2348	484
829	2351	481
830	2353	478
831	2356	475
832	2358	472
833	2361	470
834	2364	467
835	2367	464
836	2370	461
837	2373	458
838	2375	455
839	2378	453
840	2381	450
841	2384	447
842	2386	444
843	2389	441
844	2391	438
845	2394	435
846	2400	433
847	2465	441
848	2471	439
849	2474	436
850	2477	433
851	2481	430
852	2483	428
853	2485	424
854	2488	422
855	2490	419
856	2493	416
857	2497	413
858	2504	411
859	2513	409
860	2519	406
861	2526	404
862	2531	401
863	2538	399
864	2542	396
865	2544	393
866	2547	390
867	2549	387
868	2551	384
869	2553	381
870	2555	378
871	2557	375
872	2560	372
873	2563	369
874	2566	366
875	2569	363
876	2572	360
877	2575	357
878	2578	354
879	2580	351
880	2583	348
881	2585	345
882	2588	342
883	2590	339
884	2594	337
885	2596	334
886	2599	331
887	2602	328
888	2604	325
889	2606	322
890	2609	319
891	2612	316
892	2614	313
893	2617	310
894	2619	307
895	2621	304
896	2624	301
897	2627	298
898	2629	295
899	2632	292
900	2635	289
901	2638	286
902	2641	283
903	2644	280
904	2646	277
905	2649	274
906	2651	271
907	2654	268
908	2657	266
909	2660	263
910	2663	260
911	2665	257
912	2668	254
913	2670	251
914	2675	248
915	2678	245
916	2681	242
917	2684	239
918	2687	236
919	2690	233
920	2693	231
921	2696	228
922	2700	225
923	2702	222
924	2706	219
925	2710	216
926	2714	213
927	2716	210
928	2720	207
929	2724	205
930	2726	202
931	2729	199
932	2732	196
933	2734	193
934	2737	190
935	2740	187
936	2742	184
937	2745	181
938	2748	178
939	2750	175
940	2754	172
941	2756	169
942	2758	166
943	2761	163
944	2763	160
945	2765	157
946	2768	154
947	2771	152
948	2774	149
949	2777	146
950	2779	143
951	2781	140
952	2782	137
953	2786	134
954	2788	131
955	2790	128
956	2793	125
957	2796	122
958	2797	119
959	2801	116
960	2803	113
961	2806	110
962	2809	107
963	2811	104
964	2813	102
965	2816	99
966	2818	96
967	2820	93
968	2822	90
969	2826	87
970	2829	84
971	2831	81
972	2834	78
973	2836	75
974	2839	72
975	2843	69
976	2845	66
977	2849	64
978	2851	61
979	2854	58
980	2857	55
981	2859	52
982	2861	49
983	2864	46
984	2866	43
985	2869	40
986	2871	37
987	2875	34
988	2877	32
989	2879	29
990	2882	26
991	2884	23
992	2886	20
993	2890	17
994	2892	14
995	2894	11
996	2897	8
997	2900	5
998	2903	2
999	2910	0
