iter	Logloss	Accuracy
239	0.3495053223	0.87625
240	0.3493039849	0.8775
241	0.3492193037	0.87625
242	0.3491598216	0.87625
243	0.3491231124	0.87625
244	0.3485273462	0.88
245	0.3484708069	0.88
246	0.3484355497	0.88
247	0.3479759026	0.88
248	0.3478349907	0.88
249	0.3474854019	0.88
250	0.3474654887	0.88
251	0.347312625	0.88125
252	0.3469637277	0.88
253	0.3464740013	0.88125
254	0.3462272434	0.88125
255	0.3461195628	0.88125
256	0.345918837	0.88125
257	0.3457990925	0.88125
258	0.3456527287	0.88125
259	0.3453298896	0.88125
260	0.3452207667	0.88125
261	0.3450916283	0.88125
262	0.3447411443	0.88125
263	0.3445951628	0.88
264	0.3439240276	0.87875
265	0.3429248384	0.8775
266	0.3428694219	0.8775
267	0.3425838288	0.88
268	0.3420011953	0.87875
269	0.3415588711	0.88
270	0.3410168386	0.88125
271	0.3405627823	0.88125
272	0.3402600011	0.88125
273	0.3402173877	0.88125
274	0.3399939839	0.88125
275	0.3399570899	0.88125
276	0.3394967755	0.8825
277	0.3393461982	0.8825
278	0.3392650671	0.8825
279	0.3390537017	0.88375
280	0.3386517986	0.8825
281	0.3380827739	0.88125
282	0.3377282302	0.8825
283	0.3372856957	0.885
284	0.3370913677	0.885
285	0.3370042842	0.88375
286	0.3368036491	0.885
287	0.3366812513	0.885
288	0.3359969758	0.885
289	0.3359327522	0.885
290	0.3354135105	0.88625
291	0.3351239832	0.88625
292	0.3346450027	0.88625
293	0.3343342588	0.88625
294	0.3333303842	0.88625
295	0.3331919403	0.88625
296	0.3328673271	0.88625
297	0.3327560842	0.88625
298	0.33251283	0.88625
299	0.3324677026	0.88625
300	0.3322463741	0.8875
301	0.3320602112	0.88625
302	0.3318658343	0.88625
303	0.3315939726	0.88625
304	0.3311640647	0.8875
305	0.3307901484	0.8875
306	0.330599034	0.8875
307	0.3305139658	0.8875
308	0.3302738609	0.8875
309	0.3300676428	0.88875
310	0.3300096918	0.88875
311	0.3296478036	0.88875
312	0.3295853529	0.88875
313	0.3295313608	0.88875
314	0.3291953378	0.88875
315	0.328994032	0.89
316	0.3289436728	0.89
317	0.3287165895	0.89
318	0.3285277004	0.89
319	0.3282416325	0.89
320	0.3279631881	0.89
321	0.327657001	0.89
322	0.3275906313	0.89
323	0.3273703617	0.89
324	0.3268586599	0.89
325	0.3267151608	0.89
326	0.326509952	0.89
327	0.3264370396	0.89
328	0.3263004961	0.89
329	0.3259865674	0.89
330	0.325645898	0.89
331	0.3254168204	0.89125
332	0.3252863622	0.89125
333	0.3251063883	0.89125
334	0.3248527824	0.89125
335	0.3247788802	0.89125
336	0.3247429693	0.89125
337	0.3242571611	0.89125
338	0.3240178994	0.89125
339	0.3236664154	0.89125
340	0.3233658972	0.89125
341	0.3231430153	0.89125
342	0.32275408	0.89125
343	0.322291286	0.89125
344	0.3220731834	0.89
345	0.3217452033	0.89
346	0.3215847967	0.89
347	0.3212271912	0.89
348	0.3208003352	0.89125
349	0.3205911445	0.89125
350	0.3198209834	0.89125
351	0.3196012987	0.89125
352	0.3194169529	0.89125
353	0.3192979173	0.89125
354	0.3192326919	0.89125
355	0.3190893462	0.89125
356	0.3190163074	0.89125
357	0.3189757668	0.89125
358	0.3187505861	0.89125
359	0.3186458782	0.89125
360	0.3183991178	0.89125
361	0.3181100125	0.89
362	0.3179338888	0.89
363	0.3176200382	0.89
364	0.3175226357	0.89
365	0.3174384921	0.89
366	0.3173186085	0.89
367	0.3172335675	0.89
368	0.3168345221	0.89
369	0.3166128555	0.89
370	0.3163034333	0.88875
371	0.3162132878	0.89
372	0.3156458849	0.89
373	0.3149282355	0.88875
374	0.3148272499	0.89125
375	0.3145571171	0.8925
376	0.3145077744	0.8925
377	0.3143135527	0.8925
378	0.3140871439	0.8925
379	0.3139867454	0.8925
380	0.3135899372	0.89375
381	0.3133193965	0.89375
382	0.3124319065	0.89375
383	0.3121946135	0.89375
384	0.3116695669	0.89375
385	0.3116218649	0.89375
386	0.3112485145	0.8925
387	0.3110724075	0.89375
388	0.3110167524	0.89375
389	0.3108039055	0.89625
390	0.3104927453	0.89625
391	0.3103588298	0.89625
392	0.310112917	0.89625
393	0.3096033756	0.89625
394	0.309447857	0.895
395	0.3091855425	0.8975
396	0.3090647802	0.8975
397	0.3088134369	0.8975
398	0.3081934802	0.89625
399	0.3081080142	0.89625
400	0.3079231592	0.895
401	0.3078783587	0.895
402	0.3075809489	0.89625
403	0.3070648887	0.8975
404	0.3064886493	0.9
405	0.3063531425	0.9
406	0.3061121355	0.9
407	0.3060632872	0.9
408	0.3059674733	0.9
409	0.3059409609	0.9
410	0.3058154177	0.9
411	0.3057780773	0.9
412	0.305625421	0.9
413	0.3054785654	0.9
414	0.3052073066	0.9
415	0.305040403	0.9
416	0.3048318015	0.9
417	0.3045871244	0.9
418	0.3043002774	0.9
419	0.3040707248	0.9
420	0.3037508059	0.89875
421	0.3035242556	0.89875
422	0.3032022043	0.89875
423	0.3031054723	0.89875
424	0.3029847083	0.89875
425	0.3027668607	0.89875
426	0.3026086659	0.8975
427	0.3024427034	0.8975
428	0.3022954221	0.89875
429	0.3019776804	0.89875
430	0.3018391954	0.89875
431	0.3018055278	0.89875
432	0.3015239446	0.89875
433	0.3010030723	0.89875
434	0.3009951104	0.89875
435	0.3007934481	0.89875
436	0.3003343535	0.89875
437	0.3002852519	0.89875
438	0.2998153842	0.89875
439	0.2996132592	0.89875
440	0.299366559	0.89875
441	0.2987317065	0.89875
442	0.2983422506	0.9
443	0.297974755	0.9
444	0.2977606337	0.90125
445	0.297705083	0.9
446	0.2973247974	0.90125
447	0.2972119971	0.90125
448	0.297079791	0.90125
449	0.2969125163	0.90125
450	0.296597169	0.90125
451	0.2964168669	0.9
452	0.296159775	0.89875
453	0.295798377	0.89875
454	0.2956896419	0.89875
455	0.2956693742	0.89875
456	0.2952647189	0.9
457	0.2952147271	0.89875
458	0.2950783173	0.9
459	0.2949233082	0.9
460	0.2946515845	0.9
461	0.2945042828	0.9
462	0.2944783713	0.9
463	0.2943233735	0.9
464	0.294264585	0.9
465	0.2942137812	0.9
466	0.2940618559	0.9
467	0.2939148071	0.9
468	0.2934346971	0.90125
469	0.2929132416	0.90125
470	0.2926835155	0.90125
471	0.292553209	0.90125
472	0.2924745218	0.9
473	0.2922460379	0.90125
474	0.2921140308	0.90125
475	0.2919721417	0.90125
476	0.2917175415	0.90125
477	0.2916798425	0.90125
478	0.2913266776	0.90125
479	0.2911948192	0.90125
480	0.2906814015	0.90125
481	0.2906139755	0.90125
482	0.2905178581	0.9025
483	0.2904413461	0.9025
484	0.2903764717	0.9025
485	0.290148656	0.9025
486	0.2899702194	0.9025
487	0.2898498719	0.9025
488	0.2898302358	0.9025
489	0.2893390879	0.90375
490	0.2891896081	0.90375
491	0.2890177373	0.90375
492	0.288784316	0.90375
493	0.2884205904	0.90375
494	0.2884144847	0.90375
495	0.2882067729	0.905
496	0.2876690945	0.905
497	0.2876507885	0.90375
498	0.2874813278	0.905
499	0.2873356665	0.90625
500	0.2872258558	0.90625
501	0.2870062288	0.90625
502	0.2868317347	0.90625
503	0.2867521368	0.90625
504	0.2866007083	0.90625
505	0.2862367679	0.9075
506	0.2859858068	0.9075
507	0.2857334311	0.90625
508	0.2856148528	0.90625
509	0.285534094	0.90625
510	0.2854001893	0.90625
511	0.2851016121	0.905
512	0.2848952667	0.905
513	0.2846608134	0.90375
514	0.2846548724	0.90375
515	0.2846388013	0.90375
516	0.2846004392	0.90375
517	0.2845692246	0.90375
518	0.2843096518	0.90375
519	0.284209712	0.90375
520	0.28408118	0.90375
521	0.2840203861	0.90375
522	0.2836441275	0.905
523	0.2833633075	0.905
524	0.2831162383	0.905
525	0.2827877818	0.905
526	0.2826271859	0.905
527	0.2824823902	0.90625
528	0.2823235924	0.90625
529	0.2822186473	0.90625
530	0.2820484198	0.90625
531	0.2818655777	0.90625
532	0.2815121101	0.90625
533	0.2813284821	0.90625
534	0.281082598	0.90625
535	0.2809417322	0.9075
536	0.2805435312	0.90875
537	0.2804334948	0.90875
538	0.2803076088	0.90875
539	0.2801089681	0.9075
540	0.2799218216	0.90875
541	0.2798629601	0.9075
542	0.2797110722	0.90625
543	0.2796945496	0.90625
544	0.2793591833	0.90625
545	0.279263367	0.9075
546	0.2791255739	0.91
547	0.2790058741	0.91
548	0.2787108433	0.91125
549	0.2785349954	0.91125
550	0.2783965793	0.91
551	0.2782387492	0.91
552	0.278117369	0.91
553	0.2778433009	0.91
554	0.2777030774	0.90875
555	0.2775573905	0.90875
556	0.2772376673	0.90875
557	0.2772092856	0.90875
558	0.2771840246	0.90875
559	0.2767589444	0.90875
560	0.276638774	0.90875
561	0.2763554096	0.9075
562	0.2761212307	0.9075
563	0.2759835819	0.9075
564	0.2758810669	0.9075
565	0.2757293759	0.9075
566	0.2756402585	0.9075
567	0.2755316104	0.90875
568	0.2754362307	0.90875
569	0.2752397336	0.90875
570	0.2750859127	0.91
571	0.2747796248	0.91
572	0.274751783	0.91
573	0.27464057	0.91
574	0.2743217645	0.91
575	0.2741905766	0.91
576	0.2740802922	0.91
577	0.2739032102	0.91
578	0.2736143529	0.91
579	0.2735500564	0.91
580	0.2733268512	0.91
581	0.2731588582	0.90875
582	0.2729550851	0.90875
583	0.2729146997	0.91
584	0.2725613421	0.91
585	0.2724664604	0.91
586	0.27226978	0.90875
587	0.271725604	0.91
588	0.2714929382	0.91
589	0.271353391	0.91
590	0.2712650377	0.91
591	0.2712608747	0.91
592	0.2709114816	0.91
593	0.2708499647	0.91
594	0.270563625	0.91125
595	0.2702931298	0.91125
596	0.2700430373	0.91125
597	0.2699740706	0.91125
598	0.2698289298	0.91125
599	0.2696186111	0.91125
600	0.2695639925	0.91125
601	0.2691490525	0.91125
602	0.2691068254	0.91125
603	0.2689646192	0.91125
604	0.2688762693	0.91125
605	0.2688580265	0.91125
606	0.2687677982	0.9125
607	0.2687122419	0.9125
608	0.2685455373	0.9125
609	0.2684360808	0.91375
610	0.2681950643	0.91375
611	0.2677828967	0.91375
612	0.267710901	0.91375
613	0.2676143143	0.91375
614	0.2673459788	0.91375
615	0.2672844548	0.91375
616	0.2671275088	0.9125
617	0.2670413003	0.91375
618	0.2668905032	0.91375
619	0.2668390042	0.91375
620	0.2666642564	0.91375
621	0.2664744518	0.9125
622	0.2662951201	0.91375
623	0.2661960395	0.91375
624	0.2661075674	0.91375
625	0.2660825819	0.91375
626	0.2658762464	0.91375
627	0.2658333984	0.91375
628	0.2654491185	0.91375
629	0.2652829742	0.91375
630	0.2651797329	0.91375
631	0.2651414058	0.91375
632	0.2649248563	0.91375
633	0.2648935736	0.91375
634	0.264822512	0.91375
635	0.2645983846	0.91375
636	0.2645093715	0.91375
637	0.2644723565	0.91375
638	0.2643700996	0.91375
639	0.2642113165	0.91375
640	0.2639802819	0.915
641	0.2638239623	0.915
642	0.2635978277	0.915
643	0.2634403614	0.915
644	0.2632707873	0.915
645	0.2631362951	0.915
646	0.2629677036	0.915
647	0.2626120931	0.9175
648	0.2625591293	0.9175
649	0.2624763673	0.9175
650	0.2624546316	0.9175
651	0.2622751794	0.9175
652	0.2622591612	0.9175
653	0.2621581368	0.9175
654	0.2619629363	0.91625
655	0.2619353364	0.91625
656	0.2618011281	0.91625
657	0.2617377729	0.91625
658	0.2614091856	0.9175
659	0.2613032962	0.9175
660	0.2611655995	0.91875
661	0.261067182	0.91875
662	0.260898798	0.91875
663	0.2608949242	0.91875
664	0.2607239755	0.91875
665	0.2606262439	0.91875
666	0.2603325046	0.91875
667	0.2601614106	0.91875
668	0.2600872594	0.91875
669	0.2599242333	0.91875
670	0.2598108075	0.92
671	0.2596733334	0.92
672	0.2594700891	0.92
673	0.2593898107	0.92
674	0.2592268113	0.92125
675	0.2591279893	0.92
676	0.2590294823	0.92
677	0.2587954869	0.92125
678	0.2586614445	0.92125
679	0.2586102436	0.92125
680	0.2585546442	0.92125
681	0.2583327918	0.9225
682	0.2583261932	0.9225
683	0.2582252455	0.9225
684	0.2581777172	0.9225
685	0.2580609542	0.9225
686	0.2578974792	0.92125
687	0.2577056812	0.92125
688	0.2576834369	0.92125
689	0.2575352262	0.9225
690	0.257385398	0.9225
691	0.2572428161	0.9225
692	0.2571889872	0.9225
693	0.2571200803	0.92125
694	0.2569882589	0.92125
695	0.2567136948	0.9225
696	0.25660891	0.9225
697	0.2565713761	0.9225
698	0.2562063982	0.92375
699	0.2560335194	0.92375
700	0.2560166212	0.92375
701	0.2559178949	0.92375
702	0.2558270154	0.92375
703	0.2557662656	0.92375
704	0.2557116113	0.92375
705	0.2555109583	0.92375
706	0.2553598803	0.92375
707	0.255265302	0.92375
708	0.2551282629	0.92375
709	0.2549865685	0.92375
710	0.2547925511	0.92375
711	0.2546314863	0.925
712	0.25453856	0.925
713	0.2544671182	0.925
714	0.2543499386	0.92625
715	0.254336939	0.92625
716	0.2542307062	0.92625
717	0.254184029	0.92625
718	0.2538388312	0.92625
719	0.2537887564	0.92625
720	0.2535995057	0.92625
721	0.253407293	0.92625
722	0.2533795478	0.92625
723	0.2531818522	0.92625
724	0.2531183755	0.92625
725	0.2529671324	0.92625
726	0.2528912311	0.92625
727	0.2525807625	0.925
728	0.2524295065	0.925
729	0.2523317959	0.925
730	0.2522153762	0.925
731	0.251963999	0.925
732	0.2518646191	0.925
733	0.2518473904	0.925
734	0.2516759446	0.925
735	0.2515822783	0.925
736	0.2515107948	0.925
737	0.2514920009	0.925
738	0.2513338919	0.925
739	0.2510942272	0.92625
740	0.2507741077	0.92625
741	0.2507015997	0.9275
742	0.2505830227	0.9275
743	0.2503227556	0.92625
744	0.2501354598	0.92625
745	0.2500635336	0.92625
746	0.2498207753	0.92625
747	0.2496991316	0.92625
748	0.2495689656	0.92625
749	0.2493983464	0.92625
750	0.2491578937	0.92625
751	0.2488075109	0.925
752	0.2486282135	0.925
753	0.248556782	0.925
754	0.2484829872	0.925
755	0.248421644	0.925
756	0.2484027826	0.925
757	0.2482927278	0.925
758	0.2482245286	0.925
759	0.2481597242	0.925
760	0.247971759	0.9275
761	0.247868947	0.9275
762	0.2477105833	0.9275
763	0.2476624066	0.9275
764	0.247636761	0.9275
765	0.2472141914	0.92625
766	0.2469690725	0.92625
767	0.2467734513	0.9275
768	0.2466354484	0.9275
769	0.246454653	0.92875
770	0.2463850307	0.92875
771	0.2463240883	0.92875
772	0.2461571349	0.92875
773	0.245970133	0.9275
774	0.2458449031	0.9275
775	0.2454945776	0.9275
776	0.2454759231	0.9275
777	0.245432492	0.9275
778	0.2453961693	0.9275
779	0.245316944	0.9275
780	0.2451176479	0.9275
781	0.2450917744	0.9275
782	0.2448945628	0.9275
783	0.2447649683	0.9275
784	0.2447105268	0.9275
785	0.2446467154	0.9275
786	0.2445688713	0.9275
787	0.2444981189	0.9275
788	0.2444108784	0.9275
789	0.2443514746	0.9275
790	0.2442601231	0.9275
791	0.2441547844	0.9275
792	0.2439615582	0.9275
793	0.2439265895	0.9275
794	0.243875849	0.9275
795	0.2438190303	0.9275
796	0.2437595378	0.9275
797	0.2436938583	0.9275
798	0.2435140246	0.9275
799	0.2434475021	0.9275
800	0.2430341826	0.9275
801	0.2429603823	0.92875
802	0.2429389343	0.92875
803	0.2426870201	0.92875
804	0.2426443514	0.92875
805	0.2423732314	0.93125
806	0.2423233489	0.93125
807	0.2423150415	0.93125
808	0.242291673	0.93125
809	0.2422357199	0.93125
810	0.2420094979	0.93125
811	0.2419553358	0.93125
812	0.2418687119	0.93125
813	0.2417933773	0.93125
814	0.2417907025	0.93125
815	0.2417332469	0.93125
816	0.2415466097	0.93125
817	0.241156859	0.93
818	0.2409232657	0.93
819	0.2408837838	0.93
820	0.2408095501	0.93
821	0.2406434706	0.93125
822	0.2402968756	0.9325
823	0.2401101351	0.9325
824	0.2399330979	0.9325
825	0.2397406659	0.9325
826	0.2396918274	0.9325
827	0.2396782772	0.93125
828	0.239540271	0.93125
829	0.2394032122	0.93125
830	0.2393475093	0.93125
831	0.238931054	0.93125
832	0.2387545503	0.9325
833	0.2384515846	0.9325
834	0.2384158251	0.9325
835	0.2378225302	0.93375
836	0.2376427793	0.93375
837	0.2375754822	0.93375
838	0.2372817308	0.93375
839	0.2372153234	0.93375
840	0.2369052139	0.93375
841	0.2368129432	0.93375
842	0.2365914859	0.93375
843	0.2363622143	0.93375
844	0.2362959446	0.93375
845	0.2361752474	0.93375
846	0.2361544838	0.93375
847	0.2360617246	0.93375
848	0.2360050877	0.93375
849	0.2359266062	0.93375
850	0.2358191754	0.93375
851	0.2355698295	0.93375
852	0.2354932792	0.93375
853	0.2353814657	0.935
854	0.2351678954	0.935
855	0.2349290572	0.935
856	0.2347177601	0.93375
857	0.2344505479	0.9325
858	0.2344240871	0.93375
859	0.2343729104	0.9325
860	0.2342819991	0.93375
861	0.2341273368	0.9325
862	0.2340612649	0.935
863	0.2338916458	0.935
864	0.2336997812	0.935
865	0.2336680375	0.935
866	0.2336165708	0.93375
867	0.2335612302	0.9325
868	0.2333152898	0.935
869	0.2332489952	0.935
870	0.2332264623	0.935
871	0.2332138818	0.935
872	0.2331860915	0.935
873	0.2331086204	0.935
874	0.2330707697	0.935
875	0.2328935308	0.935
876	0.2326716336	0.935
877	0.2325127208	0.935
878	0.2324378479	0.93375
879	0.2323762158	0.93375
880	0.2323225528	0.93375
881	0.2322767358	0.93375
882	0.232221759	0.93375
883	0.2320767554	0.93375
884	0.2320741723	0.93375
885	0.231981326	0.93375
886	0.2318198416	0.93375
887	0.2316360989	0.93375
888	0.2314922508	0.93375
889	0.2314037125	0.93375
890	0.2313838747	0.93375
891	0.2312466688	0.93375
892	0.2312084161	0.93375
893	0.2311228785	0.93375
894	0.2310811546	0.93375
895	0.2307562717	0.93375
896	0.2306726212	0.93375
897	0.2306197134	0.93375
898	0.2306104917	0.93375
899	0.2304180663	0.935
900	0.2303222692	0.935
901	0.2302891904	0.935
902	0.2302787055	0.935
903	0.2302179391	0.935
904	0.2300970361	0.935
905	0.2300014685	0.93375
906	0.2299337336	0.93375
907	0.2298949881	0.93375
908	0.2297213411	0.93375
909	0.2296360268	0.93375
910	0.2295583494	0.93625
911	0.229436115	0.93625
912	0.229354801	0.93625
913	0.2292658684	0.93625
914	0.2290910816	0.935
915	0.2290411104	0.935
916	0.2288948348	0.935
917	0.2286277591	0.93375
918	0.228568794	0.93375
919	0.2285172829	0.93375
920	0.2284335087	0.93375
921	0.2282073108	0.93375
922	0.2281863065	0.93375
923	0.2280367178	0.93375
924	0.2280005848	0.93375
925	0.2275752223	0.93375
926	0.2274362617	0.93375
927	0.2273988732	0.93375
928	0.2273522718	0.93375
929	0.2271710483	0.93375
930	0.227021733	0.935
931	0.2269108359	0.935
932	0.2269040532	0.935
933	0.2267490744	0.935
934	0.2267226836	0.935
935	0.2265241132	0.935
936	0.2262549668	0.93625
937	0.2262354491	0.93625
938	0.2262090122	0.93625
939	0.2261236732	0.93625
940	0.2260977788	0.93625
941	0.22591543	0.93625
942	0.2257703045	0.93625
943	0.2257115413	0.93625
944	0.225686972	0.93625
945	0.2256487634	0.93625
946	0.2255201558	0.93625
947	0.2254727629	0.93625
948	0.2253807166	0.93625
949	0.2253716281	0.93625
950	0.2253577974	0.93625
951	0.2249587713	0.93625
952	0.22476414	0.93625
953	0.2247514345	0.93625
954	0.2247210265	0.93625
955	0.2246780782	0.93625
956	0.2244636329	0.93625
957	0.2244000008	0.93625
958	0.2243063845	0.93625
959	0.2242606821	0.93625
960	0.2242047101	0.93625
961	0.2240612916	0.93625
962	0.2239054322	0.93625
963	0.2238473659	0.93625
964	0.2237012908	0.93625
965	0.2236207706	0.93625
966	0.2235703163	0.93625
967	0.2235596836	0.93625
968	0.2234941731	0.93625
969	0.2233583404	0.93625
970	0.2233248394	0.93625
971	0.2231895822	0.93625
972	0.2230193807	0.93625
973	0.2229272603	0.93625
974	0.2227482823	0.93625
975	0.2227382009	0.93625
976	0.2227313685	0.93625
977	0.2225005883	0.935
978	0.2224497745	0.935
979	0.222251589	0.935
980	0.2221566536	0.93625
981	0.2221135388	0.93625
982	0.2218702876	0.935
983	0.2217303014	0.935
984	0.221522512	0.93625
985	0.2215056444	0.93625
986	0.2210173788	0.9375
987	0.2208749831	0.9375
988	0.2207802281	0.9375
989	0.2206653538	0.9375
990	0.2206347657	0.9375
991	0.2205751133	0.9375
992	0.2204846615	0.9375
993	0.220274614	0.9375
994	0.2202244151	0.9375
995	0.2200854166	0.9375
996	0.2199393042	0.9375
997	0.2199003263	0.9375
998	0.2198812068	0.9375
999	0.2196905108	0.9375
