iter	Passed	Remaining
468	1240	1404
469	1242	1401
470	1245	1398
471	1248	1396
472	1250	1393
473	1252	1390
474	1255	1388
475	1258	1384
476	1260	1381
477	1262	1378
478	1265	1376
479	1268	1374
480	1272	1373
481	1275	1370
482	1278	1368
483	1281	1366
484	1283	1362
485	1286	1360
486	1289	1357
487	1290	1354
488	1293	1351
489	1296	1349
490	1298	1346
491	1301	1344
492	1303	1340
493	1305	1337
494	1308	1335
495	1311	1332
496	1313	1329
497	1315	1325
498	1317	1322
499	1320	1320
500	1322	1316
501	1324	1314
502	1327	1311
503	1329	1308
504	1332	1306
505	1335	1303
506	1336	1299
507	1339	1297
508	1343	1296
509	1346	1293
510	1348	1290
511	1350	1287
512	1353	1284
513	1355	1281
514	1358	1279
515	1362	1277
516	1449	1354
517	1453	1352
518	1456	1349
519	1459	1347
520	1464	1346
521	1467	1344
522	1470	1341
523	1474	1339
524	1476	1335
525	1478	1332
526	1481	1330
527	1485	1327
528	1487	1324
529	1491	1322
530	1493	1319
531	1496	1316
532	1499	1313
533	1502	1310
534	1505	1308
535	1507	1305
536	1510	1302
537	1513	1299
538	1515	1295
539	1516	1292
540	1518	1288
541	1521	1285
542	1523	1282
543	1526	1279
544	1529	1277
545	1532	1274
546	1534	1270
547	1538	1268
548	1540	1265
549	1542	1261
550	1545	1259
551	1547	1255
552	1550	1253
553	1553	1250
554	1555	1246
555	1557	1243
556	1560	1240
557	1563	1238
558	1565	1235
559	1568	1232
560	1570	1228
561	1572	1225
562	1574	1222
563	1577	1219
564	1580	1216
565	1582	1213
566	1586	1211
567	1587	1207
568	1589	1204
569	1592	1201
570	1595	1198
571	1598	1195
572	1600	1192
573	1603	1189
574	1605	1186
575	1607	1183
576	1609	1180
577	1611	1176
578	1614	1174
579	1617	1171
580	1619	1168
581	1621	1164
582	1625	1162
583	1627	1159
584	1630	1156
585	1632	1153
586	1634	1149
587	1636	1146
588	1639	1144
589	1642	1141
590	1645	1138
591	1648	1135
592	1651	1133
593	1653	1130
594	1657	1127
595	1662	1126
596	1665	1124
597	1668	1121
598	1670	1118
599	1673	1115
600	1676	1113
601	1678	1109
602	1681	1107
603	1684	1104
604	1687	1101
605	1689	1098
606	1691	1095
607	1693	1091
608	1695	1088
609	1697	1085
610	1701	1082
611	1703	1080
612	1707	1077
613	1709	1074
614	1711	1071
615	1714	1068
616	1717	1066
617	1719	1063
618	1723	1060
619	1725	1057
620	1727	1054
621	1730	1051
622	1733	1048
623	1735	1045
624	1738	1042
625	1740	1039
626	1742	1036
627	1745	1033
628	1748	1031
629	1750	1028
630	1754	1025
631	1756	1022
632	1758	1019
633	1761	1017
634	1763	1013
635	1766	1010
636	1769	1008
637	1771	1004
638	1773	1001
639	1775	998
640	1778	996
641	1781	993
642	1784	990
643	1788	988
644	1790	985
645	1793	982
646	1795	979
647	1797	976
648	1799	973
649	1802	970
650	1804	967
651	1806	964
652	1809	961
653	1811	958
654	1814	955
655	1816	952
656	1819	950
657	1822	947
658	1824	943
659	1826	940
660	1828	937
661	1830	934
662	1833	931
663	1835	928
664	1837	925
665	1841	923
666	1843	920
667	1845	917
668	1847	914
669	1851	911
670	1854	909
671	1861	908
672	1863	905
673	1867	903
674	1869	900
675	1871	897
676	1875	894
677	1877	891
678	1879	888
679	1882	885
680	1884	882
681	1886	879
682	1888	876
683	1891	873
684	1893	870
685	1895	867
686	1897	864
687	1900	861
688	1902	858
689	1905	856
690	1908	853
691	1910	850
692	1913	847
693	1916	844
694	1918	841
695	1920	838
696	1923	836
697	1927	833
698	1930	831
699	1933	828
700	1935	825
701	1938	822
702	1940	819
703	1942	816
704	1945	814
705	1948	811
706	1951	808
707	1953	805
708	1956	802
709	1958	800
710	1962	797
711	1964	794
712	1967	791
713	1969	788
714	1972	786
715	1974	783
716	1977	780
717	1980	777
718	1983	775
719	1985	771
720	1987	769
721	1989	766
722	1992	763
723	1995	760
724	1998	757
725	2000	754
726	2002	752
727	2005	749
728	2008	746
729	2011	743
730	2014	741
731	2016	738
732	2018	735
733	2021	732
734	2023	729
735	2026	726
736	2028	723
737	2030	720
738	2033	718
739	2036	715
740	2039	712
741	2042	710
742	2044	707
743	2046	704
744	2050	701
745	2054	699
746	2057	696
747	2061	694
748	2063	691
749	2066	688
750	2069	686
751	2072	683
752	2075	680
753	2077	677
754	2080	674
755	2082	672
756	2085	669
757	2088	666
758	2090	663
759	2092	660
760	2094	657
761	2097	654
762	2100	652
763	2102	649
764	2105	646
765	2109	644
766	2112	641
767	2115	639
768	2117	636
769	2120	633
770	2123	630
771	2126	628
772	2128	625
773	2131	622
774	2133	619
775	2136	616
776	2139	614
777	2142	611
778	2144	608
779	2147	605
780	2150	602
781	2152	599
782	2154	597
783	2157	594
784	2159	591
785	2161	588
786	2163	585
787	2165	582
788	2168	579
789	2170	577
790	2173	574
791	2176	571
792	2179	568
793	2181	565
794	2183	563
795	2186	560
796	2189	557
797	2191	554
798	2194	552
799	2197	549
800	2199	546
801	2202	543
802	2205	540
803	2206	537
804	2208	535
805	2211	532
806	2213	529
807	2215	526
808	2217	523
809	2219	520
810	2221	517
811	2225	515
812	2228	512
813	2232	510
814	2235	507
815	2238	504
816	2240	501
817	2243	499
818	2248	496
819	2252	494
820	2255	491
821	2257	488
822	2261	486
823	2264	483
824	2267	480
825	2270	478
826	2272	475
827	2274	472
828	2277	469
829	2280	466
830	2283	464
831	2285	461
832	2287	458
833	2290	455
834	2293	453
835	2296	450
836	2300	447
837	2302	445
838	2304	442
839	2307	439
840	2310	436
841	2313	434
842	2316	431
843	2319	428
844	2320	425
845	2324	423
846	2326	420
847	2328	417
848	2330	414
849	2334	411
850	2336	409
851	2339	406
852	2343	403
853	2345	400
854	2361	400
855	2367	398
856	2371	395
857	2375	393
858	2377	390
859	2379	387
860	2382	384
861	2385	381
862	2387	378
863	2389	376
864	2392	373
865	2394	370
866	2396	367
867	2399	364
868	2401	362
869	2404	359
870	2406	356
871	2409	353
872	2411	350
873	2414	348
874	2416	345
875	2421	342
876	2460	345
877	2463	342
878	2465	339
879	2469	336
880	2473	334
881	2475	331
882	2478	328
883	2481	325
884	2484	322
885	2486	319
886	2489	317
887	2492	314
888	2495	311
889	2497	308
890	2500	305
891	2503	303
892	2505	300
893	2507	297
894	2510	294
895	2512	291
896	2515	288
897	2518	286
898	2521	283
899	2523	280
900	2526	277
901	2529	274
902	2531	271
903	2535	269
904	2537	266
905	2540	263
906	2546	261
907	2548	258
908	2551	255
909	2553	252
910	2556	249
911	2559	246
912	2561	244
913	2564	241
914	2567	238
915	2569	235
916	2571	232
917	2575	230
918	2577	227
919	2580	224
920	2583	221
921	2586	218
922	2589	215
923	2592	213
924	2595	210
925	2597	207
926	2600	204
927	2602	201
928	2605	199
929	2608	196
930	2610	193
931	2612	190
932	2615	187
933	2618	185
934	2621	182
935	2623	179
936	2625	176
937	2627	173
938	2629	170
939	2632	168
940	2635	165
941	2637	162
942	2640	159
943	2642	156
944	2644	153
945	2647	151
946	2649	148
947	2651	145
948	2654	142
949	2657	139
950	2658	136
951	2661	134
952	2664	131
953	2667	128
954	2672	125
955	2674	123
956	2679	120
957	2682	117
958	2684	114
959	2688	112
960	2690	109
961	2692	106
962	2696	103
963	2698	100
964	2700	97
965	2703	95
966	2705	92
967	2707	89
968	2711	86
969	2713	83
970	2715	81
971	2718	78
972	2721	75
973	2723	72
974	2726	69
975	2729	67
976	2731	64
977	2734	61
978	2737	58
979	2739	55
980	2741	53
981	2744	50
982	2747	47
983	2751	44
984	2753	41
985	2755	39
986	2758	36
987	2760	33
988	2763	30
989	2766	27
990	2769	25
991	2772	22
992	2774	19
993	2777	16
994	2779	13
995	2782	11
996	2785	8
997	2787	5
998	2789	2
999	2792	0
